name,address,website,has_website,phone_number,business_type,reviews_count,reviews_average,latitude,longitude,keyword,category,searched_zipcode,email_1,email_2,email_3,all_emails,facebook,instagram,email_found,scrape_status
Freshnez,"7508 Ambassador Row, Dallas, TX 75247",https://freshnezkitchen.com,Yes,(833) 888-3639,,8.0,38.0,32.7133068,-97.2858184,food trailer,Food & Restaurant,75203,20orders@freshnezkitchen.com,orders@freshnezkitchen.com,,20orders@freshnezkitchen.com | orders@freshnezkitchen.com,,,Yes,found_homepage
NTX Food Trailers,"4091 FM2933 Suite 200, McKinney, TX 75071",https://ntxfoodtrailers.com,Yes,(469) 212-6626,,,,33.2515494,-97.1404312,food trailer,Food & Restaurant,75203,,,,,,,No,no_contact_found
Cuates (kwa.tes) Kitchen,"3811 Fairmount St, Dallas, TX 75219",https://cuateskitchen.com,Yes,(214) 908-7336,,6.0,42.0,32.7887668,-97.3786667,food trailer,Food & Restaurant,75203,cuateskitchen@gmail.com,,,cuateskitchen@gmail.com,https://www.facebook.com/271900036676276,https://www.instagram.com/cuateskitchen,Yes,found_homepage
The Food Trap Dallas,"7634 S Great Trinity Forest Way, Dallas, TX 75217",https://thefoodtrapdallas.com,Yes,(214) 968-9096,,1.0,2.0,32.7887668,-97.3786667,food trailer,Food & Restaurant,75203,thefoodtrapdallas@gmail.com,,,thefoodtrapdallas@gmail.com,https://www.facebook.com/people/The-Food-Trap-Dallas/100027200392279/,https://www.instagram.com/the_foodtrapdallas/,Yes,found_homepage
Trailer Builder,"119 E 7th St, Justin, TX 76247",https://trailer-builder.com,Yes,(817) 964-0248,,2.0,3.0,33.0903817,-97.8699187,food trailer,Food & Restaurant,75203,sales@trailer-builder.com,,,sales@trailer-builder.com,https://www.facebook.com/TheTrailerBuilder,https://www.instagram.com/thetrailerbuilder/,Yes,found_homepage
Food Truck Park,"Richardson, TX 75080",https://new.dineoncampus.com,Yes,,,5.0,2.0,32.8106421,-97.388187,food trailer,Food & Restaurant,75203,,,,,,,No,no_contact_found
JRJ Trailers And More LLC,"324 Highmeadow Dr, Aubrey, TX 76227",https://jrjfoodtrailersllc.com,Yes,(214) 546-8238,,,,33.2920474,-97.5694595,food trailer,Food & Restaurant,75203,,,,,,,No,no_contact_found
Temporary Kitchens 123,"2911 Turtle Creek Blvd # 300, Dallas, TX 75219",https://temporarykitchens123.com,Yes,(800) 205-6106,,,,32.9283389,-97.5841487,food trailer,Food & Restaurant,75203,,,,,https://www.facebook.com/TemporaryKitchens123-1947281698695970/,,No,no_contact_found
Chef's Little Hut,"G, 1327 Empire Central Dr #260, Dallas, TX 75247",https://chefslittlehut.wixsite.com,Yes,(469) 844-7328,,,,33.141422,-97.2970887,food trailer,Food & Restaurant,75203,,,,,,,No,no_contact_found
Del Monte Fresh Produce Co,"1400 Parker St, Dallas, TX 75215",https://freshdelmonte.com,Yes,(214) 428-3600,,3.0,25.0,33.141422,-97.2970887,food trailer,Food & Restaurant,75203,info-uae@freshdelmonte.com,info-apac@freshdelmonte.com,consumerserviceeurope@freshdelmonte.com,info-uae@freshdelmonte.com | info-apac@freshdelmonte.com | consumerserviceeurope@freshdelmonte.com | communications@freshdelmonte.com | contact-ap@freshdelmonte.com | salesinquiry@freshdelmonte.com,https://www.facebook.com/DelMonteFreshProduce,http://instagram.com/delmontefresh,Yes,found_subpage
Well Grounded Coffee Community at Bishop Union,"111 W Davis St #170, Dallas, TX 75208",https://wellgrounded.coffee,Yes,(214) 608-7374,,2.0,4.0,32.752494,-96.8690067,cafe,Food & Restaurant,75203,wellgroundedcoffeecommunity@gmail.com,,,wellgroundedcoffeecommunity@gmail.com,https://www.facebook.com/wellgroundedcoffeeco,https://www.instagram.com/wellgroundedbu/,Yes,found_subpage
Slow and Steady Coffee,"1805 S Edgefield Ave, Dallas, TX 75224",https://slowandsteady.coffee,Yes,(972) 885-7343,,5.0,22.0,32.7460104,-96.9222824,cafe,Food & Restaurant,75203,,,,,,http://instagram.com/slow.steady.coffee/,No,no_contact_found
Hola Cafe Dallas,"413 N Tyler St, Dallas, TX 75208",https://holacafedallas.com,Yes,,,7.0,44.0,32.7460104,-96.9222824,cafe,Food & Restaurant,75203,,,,,https://www.facebook.com/Hola-Caf%C3%A9-Dallas-2049355511844162/,https://www.instagram.com/holacafedallas/?hl=en,No,no_contact_found
little joy cafe,"2105 S Edgefield Ave Unit B, Dallas, TX 75224",https://littlejoycafe.com,Yes,(972) 803-3527,,4.0,7.0,32.7460104,-96.9222824,cafe,Food & Restaurant,75203,,,,,,,No,no_contact_found
Palmieri Cafe,"307 N Bishop Ave, Dallas, TX 75208",https://palmiericafe.com,Yes,(945) 209-6962,,7.0,16.0,32.7460104,-96.9222824,cafe,Food & Restaurant,75203,info@palmiericafe.com,,,info@palmiericafe.com,https://www.facebook.com/pages/Palmieri-Cafe/272471529584425,,Yes,found_homepage
Xaman Cafe,"334 Jefferson Blvd, Dallas, TX 75208",https://xamancafe.com,Yes,(469) 687-0005,,3.0,98.0,32.7460104,-96.9222824,cafe,Food & Restaurant,75203,,,,,https://www.facebook.com/xamancafe,https://www.instagram.com/xamancafe/,No,no_contact_found
Everyday Works,"516 S Hampton Rd #180, Dallas, TX 75208",https://everydayworkscoffee.com,Yes,(214) 613-6074,,7.0,26.0,32.7460104,-96.9222824,cafe,Food & Restaurant,75203,info@mysite.com,everydayworks102@gmail.com,,info@mysite.com | everydayworks102@gmail.com,https://m.facebook.com/everydayworkscoffee?mibextid=fVIIUt,https://www.instagram.com/everydayworkscoffee/,Yes,found_subpage
Canela Caf,"627 Turner Ave, Dallas, TX 75208",https://canelacafe24.square.site,Yes,(214) 769-2349,,,,32.7460104,-96.9222824,cafe,Food & Restaurant,75203,,,,,,,No,no_contact_found
Espumoso Caff,"408 N Bishop Ave #105, Dallas, TX 75208",https://espumosocaffe.com,Yes,(214) 948-2055,,1.0,36.0,32.750924,-96.8807224,cafe,Food & Restaurant,75203,,,,,https://www.facebook.com/espumosocaffe,https://www.instagram.com/espumosocaffe,No,no_contact_found
White Rhino Coffee Roastery Cafe,"1607 Fort Worth Ave, Dallas, TX 75208",https://whiterhinocoffee.com,Yes,(469) 676-6566,,0.0,6.0,32.7657895,-96.9175427,cafe,Food & Restaurant,75203,,,,,https://www.facebook.com/WhiteRhinoC/,https://www.instagram.com/whiterhinocoffee/,No,no_contact_found
Otto's Coffee & Fine Foods,"1321 Commerce St, Dallas, TX 75202",https://adolphus.com,Yes,(214) 651-3685,,6.0,58.0,32.7799788,-96.8713244,cafe,Food & Restaurant,75203,hello@adolphus.com,,,hello@adolphus.com,https://www.facebook.com/TheAdolphus/,https://www.instagram.com/theadolphushotel/,Yes,found_homepage
Whisk Crepes Cafe,"408 W Eighth St, Dallas, TX 75208",https://whiskdallas.com,Yes,(469) 407-1899,,1.0,87.0,32.7799788,-96.8713244,cafe,Food & Restaurant,75203,,,,,http://www.facebook.com/whiskcrepescafe,https://www.instagram.com/whiskcrepes/,No,no_contact_found
Creperie Avenue Llc,"204 E 12th St, Dallas, TX 75203",https://facebook.com,Yes,(214) 515-8290,,2.0,1.0,32.7799788,-96.8713244,cafe,Food & Restaurant,75203,,,,,,,No,no_contact_found
Hola Cafe,"1845 Woodall Rodgers Fwy, Dallas, TX 75201",https://holacafedallas.com,Yes,,,4.0,6.0,32.7799788,-96.8713244,cafe,Food & Restaurant,75203,,,,,https://www.facebook.com/Hola-Caf%C3%A9-Dallas-2049355511844162/,https://www.instagram.com/holacafedallas/?hl=en,No,no_contact_found
Magnolias Sous Le Pont,"2727 N Harwood St, Dallas, TX 75201",https://magnoliasdallas.com,Yes,(469) 249-9222,,2.0,81.0,32.7497698,-96.9133806,cafe,Food & Restaurant,75203,catering@harwoodhospitality.com,press@harwoodhospitality.com,jyoung@harwoodinc.com,catering@harwoodhospitality.com | press@harwoodhospitality.com | jyoung@harwoodinc.com,https://www.facebook.com/pages/Magnolias-Sous-Le-Pont/1540789369513349,http://instagram.com/magnoliasdallas,Yes,found_subpage
Kessler Baking Studio Bishop Arts,"1129 N Beckley Ave, Dallas, TX 75203",https://kesslerbakingstudio.com,Yes,(214) 948-7412,,4.0,73.0,32.7497698,-96.9133806,cafe,Food & Restaurant,75203,,,,,,,No,no_contact_found
Alebrijes Cafe,"1323 W Clarendon Dr, Dallas, TX 75208",https://alebrijescafemanag.wixsite.com,Yes,(214) 290-2888,,7.0,21.0,32.7497698,-96.9133806,cafe,Food & Restaurant,75203,,,,,,,No,no_contact_found
Elephant Indian Bar & Grill-Beckley Ave,"1115 N Beckley Ave, Dallas, TX 75203",https://elephantgrill.com,Yes,(469) 248-0027,,2.0,39.0,32.7497698,-96.9133806,cafe,Food & Restaurant,75203,elephantgrill@gmail.com,elephant.mkonnekt@gmail.com,elephantindianbarandgrill@gmail.com,elephantgrill@gmail.com | elephant.mkonnekt@gmail.com | elephantindianbarandgrill@gmail.com,https://www.facebook.com/Elephantrestaurantdallas,https://www.instagram.com/elephantrestaurantdallas/?hl=en,Yes,found_homepage
Potpourri Boulangerie,"317 N Zang Blvd, Dallas, TX 75208",https://potpourrioakcliff.com,Yes,(214) 941-9941,,7.0,25.0,32.7497698,-96.9133806,cafe,Food & Restaurant,75203,info@potpourrioakcliff.com,,,info@potpourrioakcliff.com,https://www.facebook.com/Potpourri-Boulangerie-109414068461524,https://www.instagram.com/potpourri_boulangerie/,Yes,found_homepage
M2 Rivera Restaurante comida Hondurea Mexico,"910 S Corinth St Rd, Dallas, TX 75203",https://m2riverarestaurantllc.com,Yes,(214) 484-1559,,9.0,5.0,32.7386346,-96.8703498,cafe,Food & Restaurant,75203,info@m2riverarestaurantllc.com,,,info@m2riverarestaurantllc.com,https://www.facebook.com/profile.php?id=61576530689087,https://www.instagram.com/m2riverarestaurant/,Yes,found_homepage
Weekend Coffee,"1511 Commerce St, Dallas, TX 75201",https://ahhweekend.com,Yes,(214) 261-4545,,7.0,40.0,32.7386346,-96.8703498,cafe,Food & Restaurant,75203,,,,,https://www.facebook.com/TheJouleHotel/,https://www.instagram.com/weekendcoffee/,No,no_contact_found
DMA Cafe,"1717 N Harwood St, Dallas, TX 75201",https://dma.org,Yes,(214) 922-1835,,4.0,13.0,32.7881711,-96.873283,cafe,Food & Restaurant,75203,,,,,,,No,no_contact_found
Morsel's Coffee Shop,"555 S Lamar St, Dallas, TX 75202",https://omnihotels.com,Yes,(214) 652-4808,,9.0,5.0,32.7881711,-96.873283,cafe,Food & Restaurant,75203,,,,,,,No,no_contact_found
Palmieri Cafe,"920 S Harwood St UNIT 100, Dallas, TX 75201",https://palmiericafe.com,Yes,(214) 684-9932,,3.0,39.0,32.7881711,-96.873283,cafe,Food & Restaurant,75203,info@palmiericafe.com,,,info@palmiericafe.com,https://www.facebook.com/pages/Palmieri-Cafe/272471529584425,,Yes,found_homepage
Halperin Park,"Bridge Deck Park over, 626 S R.L. Thornton Fwy, I-35E, Dallas, TX 75203",https://halperinpark.org,Yes,(214) 845-7519,,,,32.7881711,-96.873283,cafe,Food & Restaurant,75203,park@halperinpark.org,,,park@halperinpark.org,https://www.facebook.com/HalperinPark,https://www.instagram.com/halperinpark/,Yes,found_homepage
Vicinity Coffee,"3033 Fairmount St, Dallas, TX 75201",https://marriott.com,Yes,(214) 239-0333,,3.0,2.0,32.7881711,-96.873283,cafe,Food & Restaurant,75203,,,,,,,No,no_contact_found
JuJu's Coffee,"6038 La Vista Dr, Dallas, TX 75206",https://jujuscoffee.com,Yes,(806) 676-5385,,9.0,20.0,32.8125933,-96.8342849,cafe,Food & Restaurant,75203,,,,,,https://instagram.com/jujuscoffee,No,no_contact_found
St. Paul Cafe,"1707 San Jacinto St, Dallas, TX 75201",https://firstdallas.org,Yes,(214) 969-7753,,2.0,19.0,32.7756396,-96.8814393,cafe,Food & Restaurant,75203,info@firstdallas.org,press@firstdallas.org,customerservice@ptv.org,info@firstdallas.org | press@firstdallas.org | customerservice@ptv.org,http://www.facebook.com/fbcdallas,https://instagram.com/firstdallas/,Yes,found_homepage
Westside Coffee,"4711 Westside Dr, Dallas, TX 75209",https://orderwestsidecoffee.com,Yes,(469) 753-9007,,7.0,9.0,32.8296645,-96.8919191,cafe,Food & Restaurant,75203,,,,,,,No,no_contact_found
Garden Cafe,"5310 Junius St, Dallas, TX 75214",https://gardencafe.net,Yes,(214) 887-8330,,7.0,91.0,32.8025749,-96.835733,cafe,Food & Restaurant,75203,gardencafetx@gmail.com,,,gardencafetx@gmail.com,https://www.facebook.com/gardencafedallas,https://www.instagram.com/gardencafetx/,Yes,found_homepage
Cafe Momentum,"1510 Pacific Ave, Dallas, TX 75201",https://cafemomentum.org,Yes,(214) 303-1234,,0.0,41.0,32.7819976,-96.8715392,cafe,Food & Restaurant,75203,,,,,,,No,no_contact_found
Farmer's Fridge,"Located in the main lobby, just right of the entrance in the micro-market area, 1441 N Beckley Ave, Dallas, TX 75203",https://farmersfridge.com,Yes,(312) 229-0428,,,,32.7819976,-96.8715392,cafe,Food & Restaurant,75203,,,,,https://www.facebook.com/farmersfridge,https://www.instagram.com/farmersfridge/,No,no_contact_found
Ascension Coffee - Crescent Court,"200 Crescent Ct #40, Dallas, TX 75201",https://ascension.coffee,Yes,(469) 941-4542,,5.0,73.0,32.7937984,-96.8759049,cafe,Food & Restaurant,75203,,,,,https://www.facebook.com/AscensionCoffee/,https://www.instagram.com/ascensioncoffee/,No,no_contact_found
Ascension Coffee - Design District,"1621 Oak Lawn Ave, Dallas, TX 75207",https://ascensiondallas.com,Yes,(214) 741-3211,,523.0,2.0,32.7937984,-96.8759049,cafe,Food & Restaurant,75203,,,,,https://www.facebook.com/AscensionCoffee/,https://www.instagram.com/ascensioncoffee/,No,no_contact_found
Los Sapitos,"325 E Jefferson Blvd, Dallas, TX 75203",https://sapitos.com,Yes,(214) 946-7012,,3.0,27.0,32.7937984,-96.8759049,cafe,Food & Restaurant,75203,,,,,https://www.facebook.com/LasRanitasRestaurant,http://instagram.com/ranitas.sapitos_dfw,No,no_contact_found
El Regio,"315 E Jefferson Blvd, Dallas, TX 75203",https://elregiotx.com,Yes,(945) 207-3028,,3.0,18.0,32.7937984,-96.8759049,cafe,Food & Restaurant,75203,,,,,,,No,no_contact_found
AllGood Cafe,"2934 Main St, Dallas, TX 75226",https://allgood-cafe.com,Yes,(469) 251-7706,,860.0,1.0,32.7937984,-96.8759049,cafe,Food & Restaurant,75203,,,,,,,No,no_contact_found
Eighteen~O~One Restaurant,"1801 N Griffin St, Dallas, TX 75202",https://dwazoo.com,Yes,(214) 720-2224,,9.0,2.0,32.7834726,-96.8773109,cafe,Food & Restaurant,75203,info@dwazoo.com,groups@dwazoo.com,media@dwazoo.com,info@dwazoo.com | groups@dwazoo.com | media@dwazoo.com,https://facebook.com/dallasWorldAquarium/,https://www.instagram.com/officialdwazoo/,Yes,found_subpage
Morazan Restaurant and Bakery,"426 Jefferson Blvd, Dallas, TX 75208",https://morazanrestaurantandbakerytx.com,Yes,(214) 272-8992,,9.0,9.0,32.7834726,-96.8773109,cafe,Food & Restaurant,75203,,,,,,,No,no_contact_found
Cafe Brazil - Deep Ellum,"2815 Elm St, Dallas, TX 75226",https://cafebrazil.com,Yes,(214) 747-2730,,591.0,2.0,32.7834726,-96.8773109,cafe,Food & Restaurant,75203,,,,,,https://www.instagram.com/cafe_brazil_dfw,No,no_contact_found
Buzz and Bustle Coffee & Bodega - The Village Dallas,"5610 Village Glen Dr, Dallas, TX 75206",https://buzzandbustledallas.com,Yes,(469) 659-6379,,5.0,33.0,32.8593228,-96.8360164,cafe,Food & Restaurant,75203,,,,,https://www.facebook.com/buzzandbustledallas/,https://www.instagram.com/reel/DWRe-wuAIXA/,No,no_contact_found
la Madeleine,"2121 San Jacinto St #120, Dallas, TX 75201",https://lamadeleine.com,Yes,(214) 220-3911,,2.0,14.0,32.7873644,-96.8692731,cafe,Food & Restaurant,75203,,,,,,,No,no_contact_found
Cedric's Coffee Shop,"939 W Jefferson Blvd suite 121, Dallas, TX 75208",https://instagram.com,Yes,,,1.0,1.0,32.7496746,-96.895721,coffee shop,Food & Restaurant,75203,,,,,,,No,no_contact_found
The Kava Bar Oak Cliff,"337 W Jefferson Blvd, Dallas, TX 75208",https://lovethekavabar.com,Yes,(214) 238-0559,,6.0,9.0,32.7496746,-96.895721,coffee shop,Food & Restaurant,75203,,,,,https://www.facebook.com/profile.php?id=100091995490145,https://www.instagram.com/thekavabardenton,No,no_contact_found
Inclusion Coffee,"2350 N Beckley Ave, Dallas, TX 75208",https://inclusioncoffee.com,Yes,(903) 780-4574,,,,32.7496746,-96.895721,coffee shop,Food & Restaurant,75203,,,,,,,No,no_contact_found
chimlanh,"1902 Botham Jean Blvd, Dallas, TX 75215",https://chimlanh.com,Yes,(214) 885-2975,,9.0,9.0,32.7656388,-96.8626804,coffee shop,Food & Restaurant,75203,caphe@chimlanh.com,,,caphe@chimlanh.com,,https://www.instagram.com/sandwich_hag/?hl=en,Yes,found_homepage
Oak Cliff Coffee Roasters,"817 W Davis St #120, Dallas, TX 75208",https://oakcliffcoffee.com,Yes,(214) 929-6752,,4.0,11.0,32.749622,-96.9088546,coffee shop,Food & Restaurant,75203,info@oakcliffcoffee.com,,,info@oakcliffcoffee.com,,,Yes,found_homepage
Deep Cuts Coffee,"in Skybridge, 1910 Pacific Ave 2060 2nd Floor, Dallas, TX 75201",https://deepcutscoffee.com,Yes,(214) 484-6098,,1.0,7.0,32.7826453,-96.8675591,coffee shop,Food & Restaurant,75203,info@deepcutscoffee.com,,,info@deepcutscoffee.com,https://www.facebook.com/p/Deep-Cuts-Coffee-61563465005765/,https://www.instagram.com/deepcutscoffee/,Yes,found_subpage
The Coffeehouse at Bonton Farms,"6911 Bexar St, Dallas, TX 75215",https://bontonfarms.shop,Yes,(972) 707-0274,,8.0,2.0,32.7347329,-96.8258553,coffee shop,Food & Restaurant,75203,info@bontonfarms.org,,,info@bontonfarms.org,https://facebook.com/bontonfarms,https://www.instagram.com/bontonfarms,Yes,found_homepage
Davis Street Espresso,"819 W Davis St, Dallas, TX 75208",https://oakcliffcoffee.com,Yes,(214) 941-0381,,0.0,62.0,32.7657895,-96.9175427,coffee shop,Food & Restaurant,75203,info@oakcliffcoffee.com,,,info@oakcliffcoffee.com,,,Yes,found_homepage
Soire Coffee Bar,"320 Singleton Blvd Suite 190, Dallas, TX 75212",https://soireecoffeebar.com,Yes,(972) 850-9030,,6.0,94.0,32.7799788,-96.8713244,coffee shop,Food & Restaurant,75203,info@soireecoffeebar.com,,,info@soireecoffeebar.com,https://www.facebook.com/soireecoffeebar/,https://www.instagram.com/soireecoffeebar?utm_source=web,Yes,found_homepage
White Rhino Coffee,"1401 Elm St Suite 100, Dallas, TX 75202",https://whiterhinocoffee.com,Yes,(214) 980-1150,,7.0,30.0,32.7799788,-96.8713244,coffee shop,Food & Restaurant,75203,,,,,https://www.facebook.com/WhiteRhinoC/,https://www.instagram.com/whiterhinocoffee/,No,no_contact_found
Houndstooth Coffee,"1878 Sylvan Ave e150, Dallas, TX 75208",https://houndstoothcoffee.com,Yes,(214) 238-2838,,5.0,50.0,32.7691884,-96.9075718,coffee shop,Food & Restaurant,75203,,,,,,,No,no_contact_found
Viewfinder Coffee Roasters,"335 Yorktown St, Dallas, TX 75208",https://viewfindercoffee.com,Yes,(469) 431-5135,,9.0,1.0,32.7691884,-96.9075718,coffee shop,Food & Restaurant,75203,wholesale@viewfindercoffee.com,,,wholesale@viewfindercoffee.com,http://facebook.com/viewfindercoffee,http://instagram.com/viewfindercoffee,Yes,found_subpage
The Berni Bean Coffee Company,"2820 Elm St, Dallas, TX 75226",https://thebernibean.com,Yes,(214) 238-6653,,2.0,16.0,32.7846492,-96.8548349,coffee shop,Food & Restaurant,75203,,,,,https://www.facebook.com/bernibeancoffee,https://www.instagram.com/bernibeancoffee/?hl=en,No,no_contact_found
Merit Coffee Co.,"2639 Main St, Dallas, TX 75226",https://meritcoffee.com,Yes,(469) 248-3440,,3.0,69.0,32.7846492,-96.8548349,coffee shop,Food & Restaurant,75203,shipping@meritcoffee.com,wholesale@meritcoffee.com,info@meritcoffee.com,shipping@meritcoffee.com | wholesale@meritcoffee.com | info@meritcoffee.com,,,Yes,found_subpage
The Berni Bean Coffee Company,"717 N Harwood St Ste 111, Dallas, TX 75201",https://thebernibean.com,Yes,(972) 863-9550,,6.0,36.0,32.7846492,-96.8548349,coffee shop,Food & Restaurant,75203,,,,,https://www.facebook.com/bernibeancoffee,https://www.instagram.com/bernibeancoffee/?hl=en,No,no_contact_found
Funny Library Coffee Shop,"1445 Turtle Creek Blvd, Dallas, TX 75207",https://virginhotels.com,Yes,(469) 359-7700,,6.0,20.0,32.7661775,-96.862183,coffee shop,Food & Restaurant,75203,,,,,,,No,no_contact_found
Uptown- Staycation Coffee Bar,"2100 McKinney Ave, Dallas, TX 75201",https://staycationcafe.com,Yes,,,,,32.7661775,-96.862183,coffee shop,Food & Restaurant,75203,,,,,,,No,no_contact_found
The Salty Donut,"414 W Davis St, Dallas, TX 75208",https://saltydonut.com,Yes,(972) 707-9889,,64.0,1.0,32.7917019,-96.8744634,coffee shop,Food & Restaurant,75203,donuts@saltydonut.com,social@saltydonut.com,,donuts@saltydonut.com | social@saltydonut.com,https://www.facebook.com/TheSaltyDonut/,https://www.instagram.com/thesaltydonut/,Yes,found_subpage
White Rock Coffee - Uptown at Rosewood Court,"2101 Cedar Springs Rd Suite 130, Dallas, TX 75201",https://wrcoffee.com,Yes,(214) 272-3037,,4.0,3.0,32.7917019,-96.8744634,coffee shop,Food & Restaurant,75203,info@wrcoffee.com,,,info@wrcoffee.com,https://www.facebook.com/whiterockcoffee,https://instagram.com/whiterockcoffee,Yes,found_homepage
Mokah Coffee & Tea,"2803 Taylor St, Dallas, TX 75226",https://mokahcoffeeandtea.com,Yes,(214) 651-0633,,5.0,39.0,32.7917019,-96.8744634,coffee shop,Food & Restaurant,75203,mokah@lifeindeepellum.com,hello@lifeindeepellum.com,,mokah@lifeindeepellum.com | hello@lifeindeepellum.com,https://www.facebook.com/lifeindeepellum,http://www.instagram.com/mokahcoffee/,Yes,found_homepage
Parterre,"1601 Elm St Ste 120, Dallas, TX 75201",https://parterredallas.com,Yes,(945) 209-0709,,1.0,40.0,32.7917019,-96.8744634,coffee shop,Food & Restaurant,75203,hello@parterredallas.com,,,hello@parterredallas.com,,https://www.instagram.com/parterredallas/?hl=en,Yes,found_homepage
Espresso Bar,"1618 Main St First Floor, 1618 Main St First Floor, Dallas, TX 75201",https://stores.neimanmarcus.com,Yes,(214) 741-6911,,,,32.7917019,-96.8744634,coffee shop,Food & Restaurant,75203,,,,,,,No,no_contact_found
White Rhino Coffee,"2909 Thomas Ave, Dallas, TX 75204",https://whiterhinocoffee.com,Yes,(214) 774-2406,,0.0,50.0,32.7917019,-96.8744634,coffee shop,Food & Restaurant,75203,,,,,https://www.facebook.com/WhiteRhinoC/,https://www.instagram.com/whiterhinocoffee/,No,no_contact_found
Katy Coffee Lab,"3111 N Houston St # 100, Dallas, TX 75219",https://katycoffeelab.co,Yes,(214) 238-9964,,6.0,12.0,32.7917019,-96.8744634,coffee shop,Food & Restaurant,75203,,,,,https://www.facebook.com/WordPresscom/,https://www.instagram.com/wordpressdotcom/,No,no_contact_found
The Wild Detectives,"314 W Eighth St, Dallas, TX 75208",https://thewilddetectives.com,Yes,(214) 942-0108,,760.0,1.0,32.7917019,-96.8744634,coffee shop,Food & Restaurant,75203,,,,,,,No,no_contact_found
White Rhino Coffee,"2700 Commerce St, Dallas, TX 75226",https://whiterhinocoffee.com,Yes,(214) 774-4460,,,,32.7917019,-96.8744634,coffee shop,Food & Restaurant,75203,,,,,https://www.facebook.com/WhiteRhinoC/,https://www.instagram.com/whiterhinocoffee/,No,no_contact_found
Fount Board & Table,"2414 Routh St, Dallas, TX 75201",https://fountboardandtable.com,Yes,(214) 214-5038,,8.0,22.0,32.7917019,-96.8744634,coffee shop,Food & Restaurant,75203,fount@fountboardandtable.com,,,fount@fountboardandtable.com,,,Yes,found_subpage
Commissary,"1217 Main St, Dallas, TX 75202",https://commissarydallas.com,Yes,(214) 827-2927,,8.0,88.0,32.7937984,-96.8759049,coffee shop,Food & Restaurant,75203,info@commissarydallas.com,jobs@commissarydallas.com,wholesale@commissarydallas.com,info@commissarydallas.com | jobs@commissarydallas.com | wholesale@commissarydallas.com | catering@commissarydallas.com | wholesale@commisarydallas.com,https://www.facebook.com/commissarydallas/hc_ref=ARS7FiyDUCp3_Q75u6DZTxVBfT0yr90qsB9a5iTigMKWKO9CQ_2B15d4jSRfx84tZ-w,https://www.instagram.com/commissarydallas/?hl=en,Yes,found_homepage
Hatchways Caf,"2346 Victory Park Ln Hatchways Caf, Dallas, TX 75219",https://hatchways.com,Yes,(214) 935-1655,,3.0,4.0,32.7937984,-96.8759049,coffee shop,Food & Restaurant,75203,desk@hatchways.com,,,desk@hatchways.com,,http://www.instagram.com/hatchwayscafevp,Yes,found_homepage
Village Baking Co. - Bishop Arts,"308 N Bishop Ave, Dallas, TX 75208",https://villagebakingco.com,Yes,(214) 296-9028,,9.0,22.0,32.7937984,-96.8759049,coffee shop,Food & Restaurant,75203,,,,,https://www.facebook.com/villagebakingcompany/,https://www.instagram.com/villagebake/?ref=badge,No,no_contact_found
Le Bon Temps Beignets and Coffee,"2932 Main St Suite 103, Dallas, TX 75226",https://lebontempsbeignets.com,Yes,(214) 444-3215,,1.0,75.0,32.784208,-96.8529568,coffee shop,Food & Restaurant,75203,sales@lebontempsbeignets.com,,,sales@lebontempsbeignets.com,,https://www.instagram.com/lebontempsbeignets/,Yes,found_homepage
The Weed Spot,"502 N Madison Ave, Dallas, TX 75208",https://weedspot420.com,Yes,(469) 250-7740,,8.0,18.0,32.7492988,-96.8983593,coffee shop,Food & Restaurant,75203,,,,,https://www.facebook.com/theweedspot/,https://www.instagram.com/weedspothouston/,No,no_contact_found
WFM Coffee Bar,"2510 McKinney Ave, Dallas, TX 75201",https://wholefoodsmarket.com,Yes,(469) 518-5814,,2.0,1.0,32.7959541,-96.873776,coffee shop,Food & Restaurant,75203,,,,,https://www.facebook.com/wholefoodsUK/,https://www.instagram.com/wholefoodsuk/,No,no_contact_found
Murray Street Coffee Shop,"103 Murray St, Dallas, TX 75226",https://murraystreetcoffee.com,Yes,(214) 655-2808,,2.0,35.0,32.7959541,-96.873776,coffee shop,Food & Restaurant,75203,,,,,,,No,no_contact_found
Houndstooth Coffee,"1900 N Henderson Ave, Dallas, TX 75206",https://houndstoothcoffee.com,Yes,(972) 863-9080,,5.0,55.0,32.7959541,-96.873776,coffee shop,Food & Restaurant,75203,,,,,,,No,no_contact_found
Triumphs Espresso & Whiskey,"141 Manufacturing St Suite 110, Dallas, TX 75207",https://triumphsdallas.com,Yes,,,0.0,51.0,32.794223,-96.9031385,espresso bar,General,75203,,,,,,,No,no_contact_found
Wayward Coffee Co,"1318 W Davis St, Dallas, TX 75208",https://waywardcoffee.co,Yes,,,3.0,30.0,32.794223,-96.9031385,espresso bar,General,75203,info@waywardcoffee.co,,,info@waywardcoffee.co,https://www.facebook.com/waywardcoffeeco,https://www.instagram.com/waywardcoffeeco,Yes,found_homepage
Tierra a Taza Coffee Co.,"Entrance on, 1800 N Field St, Munger Ave Suite 125, Dallas, TX 75202",https://tatcoffeeco.com,Yes,,,3.0,5.0,32.7801915,-96.870307,espresso bar,General,75203,,,,,https://www.facebook.com/TATCoffeeLife/,https://www.instagram.com/tatcoffeelife,No,no_contact_found
Urban Coffee,"901 Main St C117, Dallas, TX 75202",https://theurbancoffee.com,Yes,(214) 741-7400,,2.0,4.0,32.7801915,-96.870307,espresso bar,General,75203,,,,,,,No,no_contact_found
