name,address,website,phone_number,latitude,longitude,keyword,searched_zipcode,category
Elk+Grove+Aquatics+Center,"
9701 Big Horn Blvd, Elk Grove, CA 95757","
yourcsd.com","
(916) 405-5600",37.7297281,-159.3905952,aquatic center for kids,22159,
Mcmurtrey+Aquatic+Center,"
1325 Q St Suite 200, Bakersfield, CA 93301","
bakersfieldcity.us","
(661) 852-7430",37.7297281,-159.3905952,aquatic center for kids,22159,
Barbara+Morse+Wackford+Community+%26+Aquatic+Complex,"
9014 Bruceville Rd, Elk Grove, CA 95758","
yourcsd.com","
(916) 405-5600",37.7297281,-159.3905952,aquatic center for kids,22159,
British+Swim+School+Of+San+Francisco+Bay+Area,,"
britishswimschool.com","
(650) 777-5544",37.7297281,-159.3905952,swim academy for kids,22159,
Swimscool+Llc,,"
helloswimscool.com","
(310) 384-1898",37.7297281,-159.3905952,swim academy for kids,22159,
The+Swim+Academy+Of+So+Cal,,"
theswimacademyca.com","
(805) 558-1459",37.7297281,-159.3905952,swim academy for kids,22159,
Survival+Swim+With+Kim,,"
survivalswimwithkim.com","
(805) 620-7177",37.7297281,-159.3905952,swim academy for kids,22159,
24+Hour+Fitness,"
1850 Ocean Ave, San Francisco, CA 94112","
24hourfitness.com","
(415) 334-1400",37.7297281,-159.3905952,swim academy for kids,22159,
Private+Swim+Lessons Starfish+Swim+Academy,,"
starfishswimacademy.net","
(562) 900-4645",37.7297281,-159.3905952,swim academy for kids,22159,
Swim+With+Shai,,,"
(954) 336-6076",37.7297281,-159.3905952,swim academy for kids,22159,
Swimright+Anywhere,,"
swimrightacademy.com","
(323) 433-1810",37.7297281,-159.3905952,swim academy for kids,22159,
Swim+Lessons+Co. +Orange,,,"
(714) 860-8940",37.7297281,-159.3905952,swim academy for kids,22159,
Swimwithswimdy,,"
swimwithswimdy.com","
(858) 699-6653",37.7297281,-159.3905952,learn to swim for kids,22159,
Sun+Fun+Swimmers,,"
sunfunswimmers.com","
(310) 971-7115",37.7297281,-159.3905952,learn to swim for kids,22159,
Get+In+%26+Swim,,"
getinandswim.com",,37.7297281,-159.3905952,learn to swim for kids,22159,
Swim+With+Sam,,"
getinandswim.com",,37.7297281,-159.3905952,learn to swim for kids,22159,
All+Star+Swim+School,"
5800 Camino Tassajara, Pleasanton, CA 94588","
allstarswimschool.com","
(925) 967-0900",37.7297281,-159.3905952,learn to swim for kids,22159,
Richmond+Swim+Center,"
5800 Camino Tassajara, Pleasanton, CA 94588","
allstarswimschool.com","
(925) 967-0900",37.7297281,-159.3905952,learn to swim for kids,22159,
Richmond+Plunge,"
5800 Camino Tassajara, Pleasanton, CA 94588","
allstarswimschool.com","
(925) 967-0900",37.7297281,-159.3905952,learn to swim for kids,22159,
Swimming+With,"
5800 Camino Tassajara, Pleasanton, CA 94588","
allstarswimschool.com","
(925) 967-0900",37.7297281,-159.3905952,learn to swim for kids,22159,
Swimvice,,"
swimmingwith.org","
(425) 765-3087",37.7297281,-159.3905952,learn to swim for kids,22159,
Arizona+Infant+Swim,,"
swimmingwith.org","
(425) 765-3087",37.7297281,-159.3905952,learn to swim for kids,22159,
Swim+Lessons,,"
tortugaswimlessons.com","
(435) 720-0652",37.7297281,-159.3905952,learn to swim for kids,22159,
Aquasplash+Swim+Academy,,"
aquasplashaz.org","
(480) 978-5159",37.7297281,-159.3905952,learn to swim for kids,22159,
Swim+Safe+Utah,,"
swimsafeutah.com","
(502) 257-3941",37.7297281,-159.3905952,learn to swim for kids,22159,
British+Swim+School+Of+The+Valley,,"
britishswimschool.com","
(480) 536-8359",37.7297281,-159.3905952,learn to swim for kids,22159,
Odyssey+Open+Water+Swimming,,"
odysseyopenwater.com",,37.7297281,-159.3905952,youth swim team,22159,
Wolverine+Aquatics+Club,,"
odysseyopenwater.com",,37.7297281,-159.3905952,youth swim team,22159,
Life+Time+Northern+California+Swim+Team,"
1435 E Roseville Pkwy, Roseville, CA 95661","
teamunify.com","
(916) 472-2023",37.7297281,-159.3905952,youth swim team,22159,
"Wind+N+Sea+Swim+Team,+Inc","
1435 E Roseville Pkwy, Roseville, CA 95661","
teamunify.com","
(916) 472-2023",37.7297281,-159.3905952,youth swim team,22159,
Sierra+Marlin+Swim+Team,"
1200 Riley St, Folsom, CA 95630",,,37.7297281,-159.3905952,youth swim team,22159,
California+Capital+Aquatics,"
1200 Riley St, Folsom, CA 95630",,,37.7297281,-159.3905952,youth swim team,22159,
Coggan+Family+Aquatic+Complex,"
800 Nautilus St, La Jolla, CA 92037","
cogganaquatics.org","
(858) 456-0945",37.7297281,-159.3905952,youth swim team,22159,
Bend+Swim+Club+Inc,"
800 Nautilus St, La Jolla, CA 92037","
cogganaquatics.org","
(858) 456-0945",37.7297281,-159.3905952,youth swim team,22159,
La+Petite+Baleen+Swim+Schools,"
933 Old Mason St, San Francisco, CA 94129","
swimlpb.com","
(415) 653-0491",37.7297281,-159.3905952,youth swim team,22159,
Sava+Pool,"
933 Old Mason St, San Francisco, CA 94129","
swimlpb.com","
(415) 653-0491",37.7297281,-159.3905952,youth swim team,22159,
Garfield+Pool,"
933 Old Mason St, San Francisco, CA 94129","
swimlpb.com","
(415) 653-0491",37.7297281,-159.3905952,youth swim team,22159,
Aim+Swim+Academy,,"
aimswimacademy.com",,37.7297281,-159.3905952,youth swim team,22159,
Coach+Eugene%27S+Swim+Lessons,,"
swimwitheugene.com","
(216) 534-5121",37.7297281,-159.3905952,youth swim team,22159,
East+Valley+Swim+Team,,"
eastvalleyswimteam.com","
(928) 719-0055",37.7297281,-159.3905952,youth swim team,22159,
Jump+In+Swim+Academy+ +Bellevue,"
601 143rd Ave NE, Bellevue, WA 98007","
jumpinswimacademy.com","
(425) 539-7100",47.615903,-159.0637136,kids swimming lessons,22160,
Bellevue+Aquatic+Center,"
601 143rd Ave NE, Bellevue, WA 98007","
parks.bellevuewa.gov","
(425) 452-4444",47.615903,-159.0637136,kids swimming lessons,22160,
Redmond+Pool,"
17535 NE 104th St, Redmond, WA 98052","
redmond.gov","
(425) 883-4422",47.615903,-159.0637136,kids swimming lessons,22160,
Goldfish+Swim+School+ +Algonquin,"
718 S Randall Rd, Algonquin, IL 60102","
goldfishswimschool.com","
(224) 385-0470",42.1653371,-125.2531746,kids swimming lessons,22160,
"Goldfish+Swim+School+Franchising,+Llc","
718 S Randall Rd, Algonquin, IL 60102","
goldfishswimschool.com","
(224) 385-0470",42.1653371,-125.2531746,kids swimming lessons,22160,
Foss+Swim+School+ +South+Barrington,"
100 W Higgins Rd J-10, South Barrington, IL 60010","
fossswimschool.com","
(847) 844-1818",42.1653371,-125.2531746,kids swimming lessons,22160,
Community+Education,"
6100 195th St W, Farmington, MN 55024","
farmington.k12.mn.us","
(651) 460-3200",42.1653371,-125.2531746,kids swimming lessons,22160,
Ashley+Reiser+Aquatics,"
39850 N Long Dr, Antioch, IL 60002","
weebly.com","
(224) 733-6044",42.1653371,-125.2531746,kids swimming lessons,22160,
Sunshine+Swim+%26+Fitness+Center,"
9360 Elk Grove Florin Rd #4, Elk Grove, CA 95624","
sunshineswimcenter.com","
(916) 685-7462",38.4166619,-158.2867526,indoor swim lessons for kids,22160,
Goldfish+Swim+School+ +West+Omaha,"
2502 S 133rd Plaza #102, Omaha, NE 68144","
goldfishswimschool.com","
(402) 313-8764",41.235379,-133.0367769,indoor swim lessons for kids,22160,
Waterworks+Swim+School+Antioch,"
5001 Lone Tree Wy, Antioch, CA 94531","
waterworksswim.com","
(408) 279-1700",37.9627913,-158.672079,indoor swim lessons for kids,22160,
Waterworks+Swim+School+Riverside,"
3437 Arlington Ave, Riverside, CA 92506","
waterworksswim.com","
(949) 450-0777",37.9627913,-158.672079,indoor swim lessons for kids,22160,
Elk+Grove+Kids+Camp,"
9360 Elk Grove Florin Rd # 3, Elk Grove, CA 95624","
elkgrovekidscamp.com","
(916) 513-7015",37.9627913,-158.672079,indoor swim lessons for kids,22160,
British+Swim+School+Of+Downtown+Chicago,,"
britishswimschool.com","
(708) 613-5179",41.973145,-124.6526325,indoor swim lessons for kids,22160,
City+Sports+Club,"
5001 Lone Tree Wy, Antioch, CA 94531","
citysportsfitness.com","
(925) 732-9488",37.9627987,-158.6720854,indoor swim lessons for kids,22160,
Indy+Aquatic+Masters,,"
indyaquaticmasters.com","
(317) 537-7946",39.7797845,-123.0468125,indoor swim lessons for kids,22160,
Aqua Tots+Swim+School+North+Indianapolis,,"
indyaquaticmasters.com","
(317) 537-7946",39.7797845,-123.0468125,indoor swim lessons for kids,22160,
Swimsters+ +Donna+Carver,,"
swimsters.com","
(615) 707-7946",39.7797845,-123.0468125,indoor swim lessons for kids,22160,
"Goldfish+Swim+School+ +Nicholasville+Rd.,+Lexington","
2520 Nicholasville Rd Suite 30, Lexington, KY 40503","
goldfishswimschool.com","
(859) 295-6013",39.7797845,-123.0468125,indoor swim lessons for kids,22160,
Goldfish+Swim+School+ +Anderson,"
8253 Beechmont Ave, Cincinnati, OH 45255","
goldfishswimschool.com","
(513) 813-5534",39.7797845,-123.0468125,indoor swim lessons for kids,22160,
Slv+Swim+Center,"
9050 CA-9, Ben Lomond, CA 95005","
slvswimcenter.com","
(831) 278-0139",37.0853286,-159.0031325,swimming classes for kids,22160,
Castro+Valley+Swim+Center,"
Castro Valley, CA 94546","
haywardrec.org",,37.0853286,-159.0031325,swimming classes for kids,22160,
Cougar+Swim+School,"
7105 Hwy 9, Felton, CA 95018","
cougarswimschool.com","
(831) 239-4228",37.0853286,-159.0031325,swimming classes for kids,22160,
Swimright+Academy,"
5870 W Olympic Blvd, Los Angeles, CA 90036","
swimrightacademy.com","
(323) 525-0323",37.0853286,-159.0031325,swimming classes for kids,22160,
Aqua Tots+Swim+School+Otay+Ranch,"
2015 Birch Rd, Chula Vista, CA 91915","
aqua-tots.com","
(619) 332-0200",37.0853286,-159.0031325,swimming classes for kids,22160,
Ooltewah+Swim+Center,"
6849 Mountain View Rd, Ooltewah, TN 37363",,"
(423) 617-1541",35.1093457,-121.966103,swimming classes for kids,22160,
Aqua Tots+Swim+School+Chandler,"
6849 Mountain View Rd, Ooltewah, TN 37363",,"
(423) 617-1541",35.1093457,-121.966103,swimming classes for kids,22160,
Kathryn%27S+Swim+School+Llc,,"
kathrynsswimschool.com","
(513) 833-6047",35.1093457,-121.966103,swimming classes for kids,22160,
Monty%27S+Steakhouse,"
5371 CA-27, Woodland Hills, CA 91364","
montysprimesteakhouse.com","
(818) 716-9736",35.1093457,-121.966103,swimming classes for kids,22160,
The+Villas+At+Woodland+Hills,"
5371 CA-27, Woodland Hills, CA 91364","
montysprimesteakhouse.com","
(818) 716-9736",35.1093457,-121.966103,swimming classes for kids,22160,
British+Swim+School+Of+Macomb Utica,,"
britishswimschool.com","
(947) 218-3200",35.1093457,-121.966103,swimming classes for kids,22160,
Swimmers+Elite,,"
swimmerselite.com","
(678) 343-7086",35.1093457,-121.966103,swimming classes for kids,22160,
Swim+Pro+Of+Miami+Llc,,"
swimproofmiami.com","
(786) 925-6600",35.1093457,-121.966103,swimming classes for kids,22160,
British+Swim+School+Of+North+Columbus,,"
britishswimschool.com","
(614) 545-6350",35.1093457,-121.966103,swimming classes for kids,22160,
Goldfish+Swim+School+ +Greenwood,"
1675 W Smith Valley Rd, Greenwood, IN 46142","
goldfishswimschool.com","
(317) 458-2947",35.1093457,-121.966103,youth swimming programs,22160,
Dynamo+Swim+Center,"
1675 W Smith Valley Rd, Greenwood, IN 46142","
goldfishswimschool.com","
(317) 458-2947",35.1093457,-121.966103,youth swimming programs,22160,
Swim+Academy+At+Little+Rock+Athletic+Club,"
4610 Sam Peck Rd b, Little Rock, AR 72223","
lrac.com","
(501) 225-3600",35.1093457,-121.966103,youth swimming programs,22160,
Buckhead+Aquatics,"
Unnamed Road, Atlanta, GA 30327","
buckheadaquatics.com",,35.1093457,-121.966103,youth swimming programs,22160,
Mary+T+Meagher+Aquatic+Center,"
Unnamed Road, Atlanta, GA 30327","
buckheadaquatics.com",,35.1093457,-121.966103,youth swimming programs,22160,
Dynamo+Swim+School,"
Unnamed Road, Atlanta, GA 30327","
buckheadaquatics.com",,35.1093457,-121.966103,youth swimming programs,22160,
Lakeside+Seahawks+Swim+Team,"
Unnamed Road, Atlanta, GA 30327","
buckheadaquatics.com",,35.1093457,-121.966103,youth swimming programs,22160,
Little+Rock+Athletic+Club,"
Unnamed Road, Atlanta, GA 30327","
buckheadaquatics.com",,35.1093457,-121.966103,youth swimming programs,22160,
Oakhurst+Pool,"
Unnamed Road, Atlanta, GA 30327","
buckheadaquatics.com",,35.1093457,-121.966103,youth swimming programs,22160,
Flagstaff+Athletic+Club+East,"
Unnamed Road, Atlanta, GA 30327","
buckheadaquatics.com",,35.1093457,-121.966103,youth swimming programs,22160,
Dynamo+Swim+School,"
Unnamed Road, Atlanta, GA 30327","
buckheadaquatics.com",,35.1093457,-121.966103,youth swimming programs,22160,
Flagstaff+Athletic+Club,"
Unnamed Road, Atlanta, GA 30327","
buckheadaquatics.com",,35.1093457,-121.966103,youth swimming programs,22160,
Citywide+Aquatics,"
Unnamed Road, Atlanta, GA 30327","
buckheadaquatics.com",,35.1093457,-121.966103,youth swimming programs,22160,
Echo+Park+Pool,"
Unnamed Road, Atlanta, GA 30327","
buckheadaquatics.com",,35.1093457,-121.966103,youth swimming programs,22160,
Club+Greenwood,"
Unnamed Road, Atlanta, GA 30327","
buckheadaquatics.com",,35.1093457,-121.966103,youth swimming programs,22160,
Bell+Road+Ymca,"
1419 Colton St, Los Angeles, CA 90026","
laparks.org","
(213) 481-2640",35.1093457,-121.966103,youth swimming programs,22160,
South+Park+Country+Club,"
1419 Colton St, Los Angeles, CA 90026","
laparks.org","
(213) 481-2640",35.1093457,-121.966103,youth swimming programs,22160,
Ualr+Swimming+Pool+Entrance,"
1419 Colton St, Los Angeles, CA 90026","
laparks.org","
(213) 481-2640",35.1093457,-121.966103,youth swimming programs,22160,
Sunsational+Swim+School+ +Private+Swim+Lessons,,"
sunsationalswimschool.com","
(213) 286-5483",35.1093457,-121.966103,water safety classes for kids,22160,
Water+Otter+Swim+School,,"
waterotters.com","
(818) 693-3113",35.1093457,-121.966103,water safety classes for kids,22160,
Matt+Griffin+Ymca,"
3595 S 188th St, SeaTac, WA 98188","
seattleymca.org","
(206) 244-5880",35.1093457,-121.966103,water safety classes for kids,22160,
Waterworks+Swim+School+Diamond+Bar,"
3595 S 188th St, SeaTac, WA 98188","
seattleymca.org","
(206) 244-5880",35.1093457,-121.966103,water safety classes for kids,22160,
Phoenix+Swim+Academy,"
19901 Yorba Linda Blvd A1, Yorba Linda, CA 92886","
yorbalindaswimlessons.com","
(714) 621-5454",35.1093457,-121.966103,water safety classes for kids,22160,
Waterworks+Swim+School+Yorba+Linda,"
19901 Yorba Linda Blvd A1, Yorba Linda, CA 92886","
yorbalindaswimlessons.com","
(714) 621-5454",35.1093457,-121.966103,water safety classes for kids,22160,
Safesplash+Swim+School+ +Yorba+Linda,"
19901 Yorba Linda Blvd A1, Yorba Linda, CA 92886","
yorbalindaswimlessons.com","
(714) 621-5454",35.1093457,-121.966103,water safety classes for kids,22160,
Swimsessions.Com+ +Kids+At Home+Private+Swim+Lessons+With+Coach+Mya,"
19901 Yorba Linda Blvd A1, Yorba Linda, CA 92886","
yorbalindaswimlessons.com","
(714) 621-5454",35.1093457,-121.966103,water safety classes for kids,22160,
Shark+Swim+Lessons,"
19901 Yorba Linda Blvd A1, Yorba Linda, CA 92886","
yorbalindaswimlessons.com","
(714) 621-5454",35.1093457,-121.966103,water safety classes for kids,22160,
Aqua+Docs+Swim,,"
aquatdocs.com","
(818) 903-1262",35.1093457,-121.966103,water safety classes for kids,22160,
Class+Aquatics,,"
aquatdocs.com","
(818) 903-1262",35.1093457,-121.966103,water safety classes for kids,22160,
Bridgewater+Swim+Academy,"
161 Country Estates Cir #3, Reno, NV 89511","
bridgewaterswimacademy.com","
(775) 440-3705",35.1093457,-121.966103,private swim lessons for kids,22160,
Waterfit+Aquatics,,"
murrietaswim.com","
(951) 239-2393",35.1093457,-121.966103,aquatic center for kids,22160,
Your+Life+Aquatic,,"
murrietaswim.com","
(951) 239-2393",35.1093457,-121.966103,aquatic center for kids,22160,
Kino+Aquatic+Center,"
848 N Horne, Mesa, AZ 85203","
mesaaz.gov","
(480) 644-2376",35.1093457,-121.966103,aquatic center for kids,22160,
Elk+Grove+Aquatics+Club,"
848 N Horne, Mesa, AZ 85203","
mesaaz.gov","
(480) 644-2376",35.1093457,-121.966103,aquatic center for kids,22160,
Jerry+Fox+Swim+Center,"
9950 Elk Grove Florin Rd, Elk Grove, CA 95624","
yourcsd.com","
(916) 405-5600",35.1093457,-121.966103,aquatic center for kids,22160,
Beverly+Hills+Aquatics,"
241 S Moreno Dr, Beverly Hills, CA 90212","
beverlyhills.org","
(310) 285-6820",35.1093457,-121.966103,aquatic center for kids,22160,
Garden+Grove+Aquatics,,"
ggaquatics.org","
(657) 204-6864",35.1093457,-121.966103,aquatic center for kids,22160,
British+Swim+School+Of+Seattle,,"
britishswimschool.com","
(425) 318-7390",35.1093457,-121.966103,swim academy for kids,22160,
Swimright+Academy,,"
britishswimschool.com","
(425) 318-7390",35.1093457,-121.966103,swim academy for kids,22160,
Sunsational+Swim+School+ +At Home+Swim+Lessons,,"
sunsationalswimschool.com","
(858) 356-4635",35.1093457,-121.966103,learn to swim for kids,22160,
Swimobile+Swim+School:+Bay+Area,,"
sunsationalswimschool.com","
(858) 356-4635",35.1093457,-121.966103,learn to swim for kids,22160,
Bay+Swim,,,"
(415) 320-6740",35.1093457,-121.966103,learn to swim for kids,22160,
Big+Arms+Swimmers+ +Sunnyvale,,,"
(408) 418-7112",35.1093457,-121.966103,learn to swim for kids,22160,
Simple+Swim+With+Hugh,,"
simpleswimwithhugh.com","
(510) 603-6120",35.1093457,-121.966103,learn to swim for kids,22160,
Sunsational+Swim+School+ +At Home+Swim+Lessons,,"
sunsationalswimschool.com","
(916) 333-7210",35.1093457,-121.966103,learn to swim for kids,22160,
Bay+Area+Swim+Coach,,"
bayareaswimcoach.com","
(415) 335-6922",35.1093457,-121.966103,learn to swim for kids,22160,
Montana+Swim+Academy+At+Holiday+Inn+Express+%26+Suites+Great+Falls,,"
bayareaswimcoach.com","
(415) 335-6922",35.1093457,-121.966103,learn to swim for kids,22160,
Aquamari+Swimming,,"
msha.ke","
(925) 348-6637",35.1093457,-121.966103,learn to swim for kids,22160,
Oaklantis,,"
msha.ke","
(925) 348-6637",35.1093457,-121.966103,learn to swim for kids,22160,
California+Swim+Expert,,,"
(408) 332-3623",35.1093457,-121.966103,learn to swim for kids,22160,
Evergreen+Aquatic+Center,"
606 SW 116th St, Seattle, WA 98146","
evergreenpools.org","
(206) 588-2297",35.1093457,-121.966103,youth swim team,22160,
Fremont+Swim+Team,"
606 SW 116th St, Seattle, WA 98146","
evergreenpools.org","
(206) 588-2297",35.1093457,-121.966103,youth swim team,22160,
Orca+Swim+Team,"
1122 E Pike St, Seattle, WA 98122","
orcaswimteam.org","
(206) 691-8943",35.1093457,-121.966103,youth swim team,22160,
Pacific+North+West+Swimming,"
420 E Main St, Auburn, WA 98002","
pns.org","
(253) 852-0680",35.1093457,-121.966103,youth swim team,22160,
Brentwood+Seawolves,,"
brentwoodseawolves.com",,35.1093457,-121.966103,youth swim team,22160,
Premier+Swim+Academy,"
7827 Haven Ave, Rancho Cucamonga, CA 91730","
premierswimacademy.com","
(909) 509-5700",34.1116868,-154.4894987,kids swimming lessons,22161,
Evolution+Swim+Academy+Mission+Viejo,"
23854 Via Fabricante Unit G4, Mission Viejo, CA 92691","
evolutionswim.com","
(949) 388-4545",34.1116868,-154.4894987,kids swimming lessons,22161,
Evolution+Swim+Academy+Rancho+Mission+Viejo,"
28206 Airoso St, Mission Viejo, CA 92694","
evolutionswim.com","
(949) 388-4545",34.1116868,-154.4894987,kids swimming lessons,22161,
Aqua+Wave+Swim+School,"
27025 Burbank, Lake Forest, CA 92610","
aquawaveswim.com","
(949) 455-2535",34.1116868,-154.4894987,kids swimming lessons,22161,
Blue+Buoy+Family+Swim+School,"
1702 Nisson Rd, Tustin, CA 92780","
bluebuoy.com","
(714) 832-8910",34.1116868,-154.4894987,kids swimming lessons,22161,
Goldfish+Swim+School+ +Ladera+Ranch,"
27592 Antonio Pkwy Building F, Ladera Ranch, CA 92694","
goldfishswimschool.com","
(949) 919-5422",34.1116868,-154.4894987,kids swimming lessons,22161,
Premier+Aquatic+Services,"
6 Journey #200, Aliso Viejo, CA 92656","
swimoc.com","
(949) 716-3333",34.1116868,-154.4894987,kids swimming lessons,22161,
Evolution+Swim+Academy+Ladera+Ranch,"
28192 O'Neill Dr, Ladera Ranch, CA 92694","
evolutionswim.com","
(949) 388-4545",34.1116868,-154.4894987,kids swimming lessons,22161,
Swimlabs+Swim+School+ +Orange+County,"
20918 Bake Pkwy #100, Lake Forest, CA 92630","
swimlabs.com","
(949) 716-6370",34.1116868,-154.4894987,kids swimming lessons,22161,
Sea+Otter+Swim+Lessons,"
6151 Brace Rd, Loomis, CA 95650","
seaotterswim.com","
(916) 660-9492",34.1116868,-154.4894987,kids swimming lessons,22161,
Goldfish+Swim+School+ +Aliso+Viejo,"
24381 El Toro Rd, Laguna Woods, CA 92637","
goldfishswimschool.com","
(949) 575-8083",34.1116868,-154.4894987,kids swimming lessons,22161,
Safesplash+Swim+School Buena+Park,"
8430 On the Mall, Buena Park, CA 90620","
safesplash.com","
(714) 509-0652",34.1116868,-154.4894987,kids swimming lessons,22161,
Mission+Viejo+Nadadores+Swim+School,"
27474 Casta Del Sol, Mission Viejo, CA 92692","
mvnswimschool.org","
(949) 380-2550",34.1116868,-154.4894987,kids swimming lessons,22161,
Mission+Viejo+Nadadores,"
27474 Casta Del Sol, Mission Viejo, CA 92692","
missionviejonadadores.org","
(949) 380-2552",34.1116868,-154.4894987,kids swimming lessons,22161,
Mission+Viejo+Family+Ymca,"
27341 Trabuco Cir, Mission Viejo, CA 92692","
ymcaoc.org","
(949) 859-9622",34.1116868,-154.4894987,kids swimming lessons,22161,
Clubsport+Aliso+Viejo+Health+And+Fitness+Gym,"
50 Enterprise, Aliso Viejo, CA 92656","
clubsports.com","
(949) 643-6700",34.1116868,-154.4894987,kids swimming lessons,22161,
Swim+With+Mike+Arentz,,"
swimwithmikearentz.com","
(714) 624-6453",34.1116868,-154.4894987,kids swimming lessons,22161,
Fox%27S+Surf+N+Swim,,,"
(949) 290-1761",34.1116868,-154.4894987,kids swimming lessons,22161,
Premier+Swim+Academy+%28At+The+Aliso+Viejo+Aquatic+Center%29,"
29 Santa Barbara Dr, Aliso Viejo, CA 92656","
premierswimacademy.com","
(949) 716-3333",34.1116868,-154.4894987,kids swimming lessons,22161,
Aqua Tots+Swim+School+Anaheim,"
3150 W Lincoln Ave, Anaheim, CA 92801","
aqua-tots.com","
(714) 430-8333",35.5588279,-122.3561983,indoor swim lessons for kids,22161,
Swim+Synergy,"
Sitio Caliente, Carlsbad, CA 92009","
swimsynergy.com","
(800) 913-5633",35.5588279,-122.3561983,indoor swim lessons for kids,22161,
Anderson%E2%80%99S+Swim+School,"
541 Oceana Blvd, Pacifica, CA 94044","
andersonswim.com","
(650) 355-3050",37.6482457,-127.104615,indoor swim lessons for kids,22161,
Big+Arms+Swimmers+ +Mountain+View,,,"
(650) 390-6877",37.5893932,-127.1048356,swimming classes for kids,22161,
Aqua Tots+Swim+School+Roseville,"
1850 Douglas Blvd, Roseville, CA 95661","
aqua-tots.com","
(916) 277-9002",37.5893932,-127.1048356,swimming classes for kids,22161,
Maaquatics,"
1317 Butterfield Rd, San Anselmo, CA 94960","
maaquatics.com","
(415) 234-1056",37.5893932,-127.1048356,swimming classes for kids,22161,
Rollingwood+Ymca,"
9373 Winding Oak Dr, Fair Oaks, CA 95628","
ymcasuperiorcal.org","
(916) 988-1727",37.5893932,-127.1048356,swimming classes for kids,22161,
Sacramento+Central+Ymca,"
2021 W St, Sacramento, CA 95818","
ymcasuperiorcal.org","
(916) 452-9622",37.5893932,-127.1048356,swimming classes for kids,22161,
Gold+Country+Ymca,"
350 Race St, Grass Valley, CA 95945","
ymcasuperiorcal.org","
(530) 274-4739",37.5893932,-127.1048356,swimming classes for kids,22161,
Susan+Roy+Swimming+Lessons,,"
susanroyswimming.com","
(650) 967-3351",37.5893932,-127.1048356,swimming classes for kids,22161,
Ymca+Of+Superior+California+Association+Offices,"
1926 V St, Sacramento, CA 95818","
ymcasuperiorcal.org","
(916) 452-9622",37.5893932,-127.1048356,swimming classes for kids,22161,
Swimco.Net+Swimming+With+Lisa,,,"
(510) 846-5059",37.5893932,-127.1048356,swimming classes for kids,22161,
Aqua+Babies+Isr,,"
aquababiesisr.com","
(650) 922-9812",37.5893932,-127.1048356,swimming classes for kids,22161,
Swim2Me+Private+Lessons,,"
swim2melessons.com",,37.5893932,-127.1048356,swimming classes for kids,22161,
Missjeanswimming,,,"
(530) 673-7663",37.5893932,-127.1048356,swimming classes for kids,22161,
Rincon+Swim+School,,"
rinconswim.com",,37.5893932,-127.1048356,swimming classes for kids,22161,
Aqua Tots+Swim+School+Tustin,,"
rinconswim.com",,37.5893932,-127.1048356,swimming classes for kids,22161,
Mr.+Jordan+Swims,,"
mrjordanswims.com","
(661) 230-9349",37.5893932,-127.1048356,swimming classes for kids,22161,
Swim+With+Kearst,,"
swimwithkearst.com","
(661) 347-6060",37.5893932,-127.1048356,swimming classes for kids,22161,
Miss+Tiff+Swims,,"
misstiffswims.com",,37.5893932,-127.1048356,swimming classes for kids,22161,
Carson+Swim+School,"
801 E 18th St, Antioch, CA 94509","
carsonswimschool.com","
(925) 755-2782",37.5893932,-127.1048356,swimming classes for kids,22161,
British+Swim+School+At+24+Hour+Fitness+ +Brentwood+Super Sport+Gym,"
5961 Lone Tree Wy, Brentwood, CA 94513","
britishswimschool.com","
(925) 658-5598",37.5893932,-127.1048356,youth swimming programs,22161,
Isr+With+Oona,,"
isrwithoona.com","
(408) 444-0200",37.5893932,-127.1048356,youth swimming programs,22161,
Broadstone+Sports+Club,"
820 Halidon Way, Folsom, CA 95630","
sparetimesportsclubs.com","
(916) 461-9188",37.5893932,-127.1048356,youth swimming programs,22161,
Rio+Del+Oro+Sports+Club,"
119 Scripps Dr, Sacramento, CA 95825","
sparetimesportsclubs.com","
(916) 696-8790",37.5893932,-127.1048356,youth swimming programs,22161,
Triton+Aquatics+Club+%7C+Water+Polo+%26+Swimming,,"
tritonaquatics.org","
(925) 231-0426",37.5893932,-127.1048356,youth swimming programs,22161,
Delta+Babies+Isr,,"
deltababiesisr.com","
(209) 224-4175",37.5893932,-127.1048356,youth swimming programs,22161,
East+Sac+Isr,,"
eastsacisr.com",,37.5893932,-127.1048356,youth swimming programs,22161,
Kimswim+Infant+%26+Toddler+Water+Safety,,,"
(209) 608-1943",37.5893932,-127.1048356,youth swimming programs,22161,
Aquanauts+Swim+School,,,"
(916) 521-7145",37.5893932,-127.1048356,water safety classes for kids,22161,
The+Swim+Pro,"
at Diver Dan's, 2245 El Camino Real, Santa Clara, CA 95050","
theswimpro.com","
(408) 359-7946",37.5893932,-127.1048356,water safety classes for kids,22161,
Sherman+Swim+School,"
1075 Carol Ln, Lafayette, CA 94549","
shermanswim.com","
(925) 283-2100",37.5893932,-127.1048356,water safety classes for kids,22161,
Safe+Aquatics,"
14587 Brookhill Rd, Madera, CA 93636","
safeaquatics.com","
(559) 545-6465",37.5893932,-127.1048356,water safety classes for kids,22161,
Water+Safe+Swim+Lodi,,"
watersafeswim.com","
(209) 712-7117",37.5893932,-127.1048356,water safety classes for kids,22161,
Swim+Foundations,,"
swimfoundations.com","
(530) 638-0486",37.5893932,-127.1048356,water safety classes for kids,22161,
