name,address,website,phone_number,latitude,longitude,keyword,searched_zipcode,category
Kids+First+Swim+School+ +Bethesda,"
11800 Tech Rd, Silver Spring, MD 20904","
goldfishswimschool.com","
(240) 621-1305",39.050418,-77.2614791,swim academy for kids,20122,
Hampton+Chase+Recreation+Association,"
11800 Tech Rd, Silver Spring, MD 20904","
goldfishswimschool.com","
(240) 621-1305",39.050418,-77.2614791,swim academy for kids,20122,
Somerset+Olde+Creek+Pool+%26+Rec+Club,,,,38.8280532,-77.4588858,indoor swim lessons for kids,20124,
Glen+Cove+Pool,"
5471 Brigantine Way, Fairfax, VA 22032","
glencoveswimclub.com","
(703) 323-9815",38.8358376,-77.3154031,indoor swim lessons for kids,20124,
Lakeview+Swim+Club,"
5471 Brigantine Way, Fairfax, VA 22032","
glencoveswimclub.com","
(703) 323-9815",38.8041368,-77.3309603,indoor swim lessons for kids,20124,
Old+Keene+Mill+Swim+%26+Racquet+Club,"
5471 Brigantine Way, Fairfax, VA 22032","
glencoveswimclub.com","
(703) 323-9815",38.8041368,-77.3309603,indoor swim lessons for kids,20124,
Mosby+Woods+Pool,"
5471 Brigantine Way, Fairfax, VA 22032","
glencoveswimclub.com","
(703) 323-9815",38.7815679,-77.311696,indoor swim lessons for kids,20124,
Onelife+Fitness+ +Fairfax,"
12300 Price Clb Plz, Fairfax, VA 22030","
onelifefitness.com","
(703) 828-3422",38.8468191,-77.4085033,indoor swim lessons for kids,20124,
Country+Club+Hills+Recreation+Corporation,"
12300 Price Clb Plz, Fairfax, VA 22030","
onelifefitness.com","
(703) 828-3422",38.8468191,-77.4085033,indoor swim lessons for kids,20124,
Burke+Racquet+%26+Swim+Club,"
12300 Price Clb Plz, Fairfax, VA 22030","
onelifefitness.com","
(703) 828-3422",38.8468191,-77.4085033,indoor swim lessons for kids,20124,
Burke+Station+Swim+Club,"
12300 Price Clb Plz, Fairfax, VA 22030","
onelifefitness.com","
(703) 828-3422",38.8468191,-77.4085033,indoor swim lessons for kids,20124,
Crosspointe+Swim+%26+Racquet,"
12300 Price Clb Plz, Fairfax, VA 22030","
onelifefitness.com","
(703) 828-3422",38.8468191,-77.4085033,indoor swim lessons for kids,20124,
Recreation+And+Athletic+Complex,"
8275 Glen Eagles Ln, Fairfax Station, VA 22039","
crosspointeva.org","
(703) 690-2321",38.7291488,-77.3024063,indoor swim lessons for kids,20124,
Sharron+Baucom+Dale+City+Recreation+Center,"
14300 Minnieville Rd, Dale City, VA 22193","
pwcva.gov","
(703) 792-8650",38.7291488,-77.3024063,indoor swim lessons for kids,20124,
Closed+ +British+Swim+School+At+Onelife+Fitness+ +Fairfax,"
14300 Minnieville Rd, Dale City, VA 22193","
pwcva.gov","
(703) 792-8650",38.6420382,-77.3820115,indoor swim lessons for kids,20124,
Oakton+Swim+%26+Racquet+Club,,,,38.8466369,-77.4703012,youth swimming programs,20124,
Freedom+Aquatic+%26+Fitness+Center,"
11714 Flemish Mill Ct, Oakton, VA 22124","
osrc.us","
(703) 620-9800",38.8466369,-77.4703012,youth swimming programs,20124,
Reids+Prospect Swimming+Pool,"
11714 Flemish Mill Ct, Oakton, VA 22124","
osrc.us","
(703) 620-9800",38.8466369,-77.4703012,youth swimming programs,20124,
North+Springfield+Swim+Club,"
12700 Stone Lined Cir, Woodbridge, VA 22192",,"
(571) 285-1288",38.8466369,-77.4703012,youth swimming programs,20124,
"Occoquan+Swimming,+Inc.","
12700 Stone Lined Cir, Woodbridge, VA 22192",,"
(571) 285-1288",38.6796719,-77.4900755,youth swimming programs,20124,
Princeton+Woods+Swim+%26+Racquet,"
12700 Stone Lined Cir, Woodbridge, VA 22192",,"
(571) 285-1288",38.6796719,-77.4900755,youth swimming programs,20124,
Dale+City+Frogs,"
12700 Stone Lined Cir, Woodbridge, VA 22192",,"
(571) 285-1288",38.6796719,-77.4900755,youth swimming programs,20124,
Long+Branch+Swim+%26+Racquet+Club,"
14731 Birchdale Ave, Woodbridge, VA 22193","
dalecityfrogs.com",,38.6796719,-77.4900755,youth swimming programs,20124,
South+Run+Recreation+Center,"
7550 Reservation Dr, Springfield, VA 22153","
fairfaxcounty.gov","
(703) 866-0566",38.6796141,-77.4900757,water safety classes for kids,20124,
Pozez+Jewish+Community+Center+Of+Northern+Virginia,"
8900 Little River Turnpike, Fairfax, VA 22031","
thej.org","
(703) 323-0880",38.8391115,-77.3950292,private swim lessons for kids,20124,
Waterworks+Waterpark,"
5301 Dale Blvd, Dale City, VA 22193","
waterworkswaterpark.com","
(703) 792-8415",38.6590301,-77.5176488,private swim lessons for kids,20124,
Oaks+Community+Center,"
5708 Oak Leather Dr, Burke, VA 22015",,"
(703) 250-9827",38.7957298,-77.4620824,aquatic center for kids,20124,
Wellington+Community+Pool,"
9700 Wellington Rd, Manassas, VA 20110",,,38.7956719,-77.4620826,swim academy for kids,20124,
"Angels+Home+Daycare+Fairfax,+Fairfax+Station,+Burke,+Lorton,+West+Springfeild","
9700 Wellington Rd, Manassas, VA 20110",,,38.738711,-77.6244698,swim academy for kids,20124,
Walden+Glen+Swim+%26+Racquet+Club,"
9700 Wellington Rd, Manassas, VA 20110",,,38.738711,-77.6244698,swim academy for kids,20124,
Westridge+Swim+%26+Racquet+Club,"
12764 Quarterhorse Ln, Woodbridge, VA 22192","
westridgeva.org","
(703) 590-1600",38.6807988,-77.4776799,learn to swim for kids,20124,
Sudley+Club+Inc,"
8613 Rixlew Ln, Manassas, VA 20109","
sudleyclub.org","
(703) 368-5931",38.680741,-77.4776801,youth swim team,20124,
Parliament+Pool+Association,"
8613 Rixlew Ln, Manassas, VA 20109","
sudleyclub.org","
(703) 368-5931",38.769179,-77.6474415,youth swim team,20124,
Hunter+Mill+Swim+%26+Racquet+Club,"
8613 Rixlew Ln, Manassas, VA 20109","
sudleyclub.org","
(703) 368-5931",38.942627,-77.451256,youth swim team,20124,
Meadowbrook+Woods+Clubhouse+%26+Pool,"
8613 Rixlew Ln, Manassas, VA 20109","
sudleyclub.org","
(703) 368-5931",38.942627,-77.451256,youth swim team,20124,
Fox+Mill+Estates+Swim+And+Tennis+Club,"
8613 Rixlew Ln, Manassas, VA 20109","
sudleyclub.org","
(703) 368-5931",38.942627,-77.451256,youth swim team,20124,
Metro+Swim+Shop,"
13200 Superior Ct, Manassas, VA 20112",,"
(703) 794-9025",38.6678349,-77.5789676,youth swim team,20124,
Little+Falls+Swimming+Club,"
13200 Superior Ct, Manassas, VA 20112",,"
(703) 794-9025",38.6678349,-77.5789676,youth swim team,20124,
River+Falls+Pool,"
13200 Superior Ct, Manassas, VA 20112",,"
(703) 794-9025",38.9582336,-77.2437804,youth swim team,20124,
Lake+Manassas+Swim+%26+Tennis+Center,"
Lake Ridge, VA 22192",,,38.7005148,-77.4821064,youth swim team,20124,
Potomac+Marlins,"
Lake Ridge, VA 22192",,,38.7005148,-77.4821064,youth swim team,20124,
Kids+First+Swim+School+ +Chantilly,"
13985 Metrotech Dr, Chantilly, VA 20151","
kidsfirstswimschools.com","
(703) 488-9800",38.8758865,-77.5361178,indoor swim lessons for kids,20151,
Pleasant+Valley+Pool,"
4347 Cub Run Rd, Chantilly, VA 20151","
pvrec.org",,38.8988594,-77.6153762,swimming classes for kids,20151,
Chantilly+Highlands+Dolphins,"
3225 Kinross Cir, Herndon, VA 20171","
chha.org","
(703) 435-0736",38.8988594,-77.6153762,swimming classes for kids,20151,
Dulles+South+Recreation+And+Community+Center,"
24950 Riding Center Dr, South Riding, VA 20152","
loudoun.gov","
(571) 258-3456",38.8987436,-77.6153766,water safety classes for kids,20151,
Sully+Station+Community+Pool,"
5101 Sequoia Farms Dr, Centreville, VA 20120","
sullystation.org","
(703) 830-7566",38.8986277,-77.615377,aquatic center for kids,20151,
Chantilly+Highlands+Pool,"
5101 Sequoia Farms Dr, Centreville, VA 20120","
sullystation.org","
(703) 830-7566",38.8986277,-77.615377,aquatic center for kids,20151,
Mcnair+Farms+Community+Center,"
5101 Sequoia Farms Dr, Centreville, VA 20120","
sullystation.org","
(703) 830-7566",38.8986277,-77.615377,aquatic center for kids,20151,
Crystal+Aquatics,"
2491 McNair Farms Dr, Herndon, VA 20171","
mcnairfarmslb2.com","
(703) 713-6111",38.8986277,-77.615377,aquatic center for kids,20151,
Aquatic+Paws+ +Chantilly,"
2491 McNair Farms Dr, Herndon, VA 20171","
mcnairfarmslb2.com","
(703) 713-6111",38.8986277,-77.615377,aquatic center for kids,20151,
Dairy+Lou+Pool,"
4300 Chantilly Shopping Center ste 1s, Chantilly, VA 20151","
aquaticpaws.com","
(571) 620-2782",38.8986277,-77.615377,aquatic center for kids,20151,
Town+Hall+Pool,"
4300 Chantilly Shopping Center ste 1s, Chantilly, VA 20151","
aquaticpaws.com","
(571) 620-2782",38.8986277,-77.615377,aquatic center for kids,20151,
Still+Pond+Pool,"
4300 Chantilly Shopping Center ste 1s, Chantilly, VA 20151","
aquaticpaws.com","
(571) 620-2782",38.8986277,-77.615377,aquatic center for kids,20151,
Sully+Community+Center,"
12700 Franklin Farm Rd, Herndon, VA 20171",,"
(703) 860-9774",38.907457,-77.5322117,aquatic center for kids,20151,
Herndon+Community+Center,"
12700 Franklin Farm Rd, Herndon, VA 20171",,"
(703) 860-9774",38.907457,-77.5322117,aquatic center for kids,20151,
Worldgate+Athletic+Club,"
12700 Franklin Farm Rd, Herndon, VA 20171",,"
(703) 860-9774",38.907457,-77.5322117,aquatic center for kids,20151,
Brambleton+Community+Center+Swimming+Pool,"
12700 Franklin Farm Rd, Herndon, VA 20171",,"
(703) 860-9774",38.907457,-77.5322117,aquatic center for kids,20151,
Westlakes+Community+Center,"
12700 Franklin Farm Rd, Herndon, VA 20171",,"
(703) 860-9774",38.907457,-77.5322117,aquatic center for kids,20151,
Me+Land+Chantilly,"
Brambleton, VA 20148","
brambletonhoa.com",,38.9846151,-77.6686512,aquatic center for kids,20151,
Pinecrest+Swim+%26+Tennis+Club,"
Brambleton, VA 20148","
brambletonhoa.com",,38.9846151,-77.6686512,aquatic center for kids,20151,
Reston+Community+Center,"
Brambleton, VA 20148","
brambletonhoa.com",,38.9846151,-77.6686512,aquatic center for kids,20151,
Little+River+Commons+Swimming+Pool,"
Brambleton, VA 20148","
brambletonhoa.com",,38.936459,-77.5047226,aquatic center for kids,20151,
Hayden+Village+Community,"
Brambleton, VA 20148","
brambletonhoa.com",,38.936459,-77.5047226,aquatic center for kids,20151,
Clay+Cafe,"
Brambleton, VA 20148","
brambletonhoa.com",,38.936459,-77.5047226,aquatic center for kids,20151,
Pickleballerz,"
Brambleton, VA 20148","
brambletonhoa.com",,38.8321684,-77.5412319,aquatic center for kids,20151,
Lrr+Playground+%238,"
Brambleton, VA 20148","
brambletonhoa.com",,38.8321684,-77.5412319,aquatic center for kids,20151,
Life+Time,"
Brambleton, VA 20148","
brambletonhoa.com",,38.8321684,-77.5412319,aquatic center for kids,20151,
The+Little+Gym+Of+Dulles+Landing,"
13775 Little Rocky Run Cir, Centreville, VA 20121",,"
(703) 830-0411",38.8321684,-77.5412319,aquatic center for kids,20151,
Monster+Mini+Golf+Chantilly,"
13775 Little Rocky Run Cir, Centreville, VA 20121",,"
(703) 830-0411",38.8321684,-77.5412319,aquatic center for kids,20151,
Crossroads,"
13775 Little Rocky Run Cir, Centreville, VA 20121",,"
(703) 830-0411",38.8321684,-77.5412319,aquatic center for kids,20151,
Hunters+Creek+Swim+%26+Racquet+Club,"
417 Queens Row St, Herndon, VA 20172","
hunterscreekpool.com","
(703) 437-9866",38.8319947,-77.5412325,youth swim team,20151,
Chantilly+Youth+Association,"
417 Queens Row St, Herndon, VA 20172","
hunterscreekpool.com","
(703) 437-9866",38.9769238,-77.512659,youth swim team,20151,
Four+Seasons+Recreation+Association,"
417 Queens Row St, Herndon, VA 20172","
hunterscreekpool.com","
(703) 437-9866",38.9769238,-77.512659,youth swim team,20151,
Ymca+Fairfax+County+Reston,"
417 Queens Row St, Herndon, VA 20172","
hunterscreekpool.com","
(703) 437-9866",38.9769238,-77.512659,youth swim team,20151,
Pool+Pros+Inc.,"
12196 Sunset Hills Rd, Reston, VA 20190","
ymcadc.org","
(703) 742-8800",38.9769238,-77.512659,youth swim team,20151,
Nation%27S+Capital+Swim+Club,"
12196 Sunset Hills Rd, Reston, VA 20190","
ymcadc.org","
(703) 742-8800",38.9020351,-77.3687422,youth swim team,20151,
Orange+Hunt+Swim+%26+Tennis+Club,"
12196 Sunset Hills Rd, Reston, VA 20190","
ymcadc.org","
(703) 742-8800",38.9020351,-77.3687422,youth swim team,20151,
The+Fieldhouse,"
12196 Sunset Hills Rd, Reston, VA 20190","
ymcadc.org","
(703) 742-8800",38.7705116,-77.3897905,youth swim team,20151,
Canterbury+Woods+Swim+Club,"
14810 Murdock St, Chantilly, VA 20151","
cyafieldhouse.org","
(571) 529-6545",38.9127856,-77.6034573,youth swim team,20151,
Resurgent+Sports+Rehab,"
14810 Murdock St, Chantilly, VA 20151","
cyafieldhouse.org","
(571) 529-6545",38.9127856,-77.6034573,youth swim team,20151,
British+Swim+School+Of+Loudoun,"
14810 Murdock St, Chantilly, VA 20151","
cyafieldhouse.org","
(571) 529-6545",38.9127856,-77.6034573,youth swim team,20151,
Greenstone+Pool,"
41995 Greenstone Dr, Stone Ridge, VA 20105","
stoneridgehoa.org","
(703) 542-8399",38.9277777,-77.6951034,kids swimming lessons,20152,
Kirkpatrick+Farms+Pool,"
25520 Summerall Dr, Aldie, VA 20105","
kirkpatrickfarms.com","
(703) 722-2299",38.9276039,-77.695104,youth swimming programs,20152,
Armfield+Farm+Swimming+Pool,"
3567 Armfield Farm Dr, Chantilly, VA 20151","
armfieldfarm.org",,38.9004337,-77.4532303,aquatic center for kids,20152,
Stratford+Landing+Pool,"
3567 Armfield Farm Dr, Chantilly, VA 20151","
armfieldfarm.org",,38.9004337,-77.4532303,aquatic center for kids,20152,
Nettle+Mill+Pool,"
24609 Nettle Mill Square, Stone Ridge, VA 20105","
stoneridgehoa.org","
(703) 542-2674",38.9370342,-77.5835003,aquatic center for kids,20152,
Va+Manor+Pool+And+Fitness+Center,"
24609 Nettle Mill Square, Stone Ridge, VA 20105","
stoneridgehoa.org","
(703) 542-2674",38.9370342,-77.5835003,aquatic center for kids,20152,
Willowsford+Lodge+Pool,"
41101 Willowsford Ln, Aldie, VA 20105","
willowsfordlife.com",,38.9370342,-77.5835003,aquatic center for kids,20152,
Letswim+At+Brambleton+Corner+Pool,"
41101 Willowsford Ln, Aldie, VA 20105","
willowsfordlife.com",,38.924995,-77.6196618,aquatic center for kids,20152,
Arcola+Center+Pool,"
42560 Burbank Terrace, Sterling, VA 20166",,,38.9362601,-77.5665526,aquatic center for kids,20152,
Stone+Ridge+Sharks+Swim+Teaaam,"
41995 Greenstone Dr, Stone Ridge, VA 20105",,,38.927554,-77.6951686,youth swim team,20152,
Letswim+At+Loudoun+Valley+Ii+Clubhouse+Pool,,,,38.9175667,-77.5554721,indoor swim lessons for kids,20153,
Herndon+Recreation+Pool,"
43100 Barnstead Dr, Ashburn, VA 20148","
letswim.com","
(703) 717-3411",38.9789259,-77.6553914,indoor swim lessons for kids,20153,
Letswim+At+Willowsford+Sycamore+House,"
43100 Barnstead Dr, Ashburn, VA 20148","
letswim.com","
(703) 717-3411",38.9789259,-77.6553914,indoor swim lessons for kids,20153,
Letswim+At+One+Loudoun+Community+Center+Pool,"
43100 Barnstead Dr, Ashburn, VA 20148","
letswim.com","
(703) 717-3411",38.9789259,-77.6553914,indoor swim lessons for kids,20153,
Indoor+Swimming+Pool,"
43100 Barnstead Dr, Ashburn, VA 20148","
letswim.com","
(703) 717-3411",38.9789259,-77.6553914,indoor swim lessons for kids,20153,
Letswim+At+Willowsford+Lodge,"
20585 Ashburn Village Blvd, Ashburn, VA 20147","
ashburnvillagesportspavilion.com","
(703) 729-0581",38.9789259,-77.6553914,indoor swim lessons for kids,20153,
Letswim+At+Brambleton+Beacon+Crest+Clubroom+And+Pool,"
20585 Ashburn Village Blvd, Ashburn, VA 20147","
ashburnvillagesportspavilion.com","
(703) 729-0581",38.9789259,-77.6553914,indoor swim lessons for kids,20153,
Letswim+At+Loudoun+Valley+Ii+Evergreen+Clubhouse,"
23443 Logans Ridge Terrace, Brambleton, VA 20148","
letswim.com","
(703) 717-3411",38.97881,-77.6553918,youth swimming programs,20153,
Culligan+Of+Northern+Virginia,"
14310 Sullyfield Cir Suite 100, Chantilly, VA 20151","
uswatercompany.com","
(703) 834-6001",38.9787521,-77.655392,water safety classes for kids,20153,
Weaquatics+Swim+Lessons+ +Brambleton,"
14310 Sullyfield Cir Suite 100, Chantilly, VA 20151","
uswatercompany.com","
(703) 834-6001",38.9787521,-77.655392,water safety classes for kids,20153,
Safesplash+Swim+School+ +Laurel,"
42365 Soave Dr, Brambleton, VA 20148","
weaquatics.com","
(202) 656-8423",38.9787521,-77.655392,water safety classes for kids,20153,
Safesplash+Swim+School+ +Ellicott+City,"
42365 Soave Dr, Brambleton, VA 20148","
weaquatics.com","
(202) 656-8423",38.9787521,-77.655392,water safety classes for kids,20153,
The+Goddard+School+Of+Chantilly+ +Westfields,"
42365 Soave Dr, Brambleton, VA 20148","
weaquatics.com","
(202) 656-8423",39.2868239,-76.9509646,water safety classes for kids,20153,
River+Creek+Swimming+Pool+%26+Fitness+Center,"
5001 Westone Plz, Chantilly, VA 20151","
goddardschool.com","
(703) 378-4088",38.869596,-77.5898596,water safety classes for kids,20153,
British+Swim+School+Of+Patapsco+Valley,"
5001 Westone Plz, Chantilly, VA 20151","
goddardschool.com","
(703) 378-4088",38.869596,-77.5898596,water safety classes for kids,20153,
Play+N+Learn+ +Chantilly+Virginia,"
5001 Westone Plz, Chantilly, VA 20151","
goddardschool.com","
(703) 378-4088",38.869596,-77.5898596,water safety classes for kids,20153,
Virginia+Oaks+Association+Pool,,,,38.8695381,-77.5898598,private swim lessons for kids,20153,
Annandale+Swim+%26+Tennis+Club,"
7580 Virginia Oaks Dr, Gainesville, VA 20155",,"
(703) 753-6949",38.7924432,-77.7638386,private swim lessons for kids,20153,
Swim+Gem,"
7580 Virginia Oaks Dr, Gainesville, VA 20155",,"
(703) 753-6949",38.7924432,-77.7638386,private swim lessons for kids,20153,
Silver+Spring+Recreation+And+Aquatic+Center,,,,38.7919512,-78.011087,aquatic center for kids,20153,
Newbridge+Pool+%28Reston+Association%29,,,,38.9961888,-77.6101084,aquatic center for kids,20153,
Woodley+Pool,,,,38.9961888,-77.6101084,aquatic center for kids,20153,
Morris+Farm+Community+Pool,,,,38.9442285,-77.9300445,aquatic center for kids,20153,
High+Point+Pool+Inc,,,,38.9442285,-77.9300445,aquatic center for kids,20153,
Southern+Regional+Aquatic+Wellness+Center,"
6840 Woodland Dr, Falls Church, VA 22046","
highpointpool-fc.com","
(703) 241-9386",38.9442285,-77.9300445,aquatic center for kids,20153,
Lakeside+Pool,"
6840 Woodland Dr, Falls Church, VA 22046","
highpointpool-fc.com","
(703) 241-9386",38.9442285,-77.9300445,aquatic center for kids,20153,
Aquatics+Center,"
6840 Woodland Dr, Falls Church, VA 22046","
highpointpool-fc.com","
(703) 241-9386",38.9442285,-77.9300445,aquatic center for kids,20153,
Olney+Indoor+Swim+Center,"
6840 Woodland Dr, Falls Church, VA 22046","
highpointpool-fc.com","
(703) 241-9386",38.9442285,-77.9300445,aquatic center for kids,20153,
Benyaurd+Indoor+Pool,"
6840 Woodland Dr, Falls Church, VA 22046","
highpointpool-fc.com","
(703) 241-9386",38.9442285,-77.9300445,aquatic center for kids,20153,
Rollingcrest Chillum+Splash+Pool,"
6840 Woodland Dr, Falls Church, VA 22046","
highpointpool-fc.com","
(703) 241-9386",38.9442285,-77.9300445,aquatic center for kids,20153,
Braemar+Community+Pool,"
12751 Rob Roy Way, Bristow, VA 20136",,,38.9442285,-77.9300445,aquatic center for kids,20153,
Larry+Weeks+Community+Pool,"
12751 Rob Roy Way, Bristow, VA 20136",,,38.9442285,-77.9300445,aquatic center for kids,20153,
Bren+Mar+Swimming+Pool,"
12751 Rob Roy Way, Bristow, VA 20136",,,38.9442285,-77.9300445,aquatic center for kids,20153,
Villages+Of+Piedmont+I+Pool,"
12751 Rob Roy Way, Bristow, VA 20136",,,38.9442285,-77.9300445,aquatic center for kids,20153,
Daventry+Community+Pool,"
12751 Rob Roy Way, Bristow, VA 20136",,,38.9442285,-77.9300445,aquatic center for kids,20153,
"Martin+Luther+King,+Jr.+Indoor+Swim+Center","
12751 Rob Roy Way, Bristow, VA 20136",,,38.9442285,-77.9300445,aquatic center for kids,20153,
Big+Blue+Swim+School,,,,39.054104,-77.5637009,swim academy for kids,20153,
Summerbrooke+Pool,,,,39.054104,-77.5637009,swim academy for kids,20153,
Great+Falls+Swim+And+Tennis,"
761 Walker Rd, Great Falls, VA 22066","
gfsandt.com","
(703) 759-3299",38.994729,-77.4311516,youth swim team,20153,
Mclean+Swim+%26+Tennis+Association,"
1700 Margie Dr, McLean, VA 22101","
mcleanswimandtennis.org","
(703) 821-9317",38.9225424,-77.3326491,youth swim team,20153,
Arlington+Forest+Club,"
1700 Margie Dr, McLean, VA 22101","
mcleanswimandtennis.org","
(703) 821-9317",38.9225424,-77.3326491,youth swim team,20153,
The+Fish,"
1340 Old Chain Bridge Rd, McLean, VA 22101","
teamunify.com","
(703) 870-8664",38.9225424,-77.3326491,youth swim team,20153,
Y+In+Catonsville+Barracudas+Swim+Team,"
1340 Old Chain Bridge Rd, McLean, VA 22101","
teamunify.com","
(703) 870-8664",38.9225424,-77.3326491,youth swim team,20153,
Hollin+Hills+Pool,"
1602 Paul Spring Rd, Alexandria, VA 22307","
hollinhillspool.org","
(703) 347-7010",38.759906,-77.2040792,youth swim team,20153,
Temple+Hills+Swim+Club,"
1602 Paul Spring Rd, Alexandria, VA 22307","
hollinhillspool.org","
(703) 347-7010",38.759906,-77.2040792,youth swim team,20153,
Highland+Park+Pool,"
1602 Paul Spring Rd, Alexandria, VA 22307","
hollinhillspool.org","
(703) 347-7010",38.8157266,-77.0773726,youth swim team,20153,
Kids+First+Swim+School+ +Sterling,"
21800 Towncenter Plz, Sterling, VA 20164","
kidsfirstswimschools.com","
(703) 444-9673",39.0214095,-77.4526033,kids swimming lessons,20164,
Swimbox,"
22149 Davis Dr #125, Sterling, VA 20164","
theswimbox.com","
(703) 904-6340",39.0030776,-77.5017079,youth swimming programs,20164,
Diventures,"
1007A Ruritan Circle, Sterling, VA 20164","
shorturl.at","
(703) 421-3483",39.0030631,-77.5017079,water safety classes for kids,20164,
Ashburn+Village+Sports+Pavilion,"
20585 Ashburn Village Blvd, Ashburn, VA 20147","
ashburnvillagesportspavilion.com","
(703) 729-0581",39.0468567,-77.5443417,private swim lessons for kids,20164,
Letswim+At+Moorefield+Green+Pool,"
22590 Naugatuck Square, Ashburn, VA 20148","
letswim.com","
(703) 717-3411",38.9928475,-77.5810819,private swim lessons for kids,20164,
Onelife+Fitness+ +Sterling,"
22590 Naugatuck Square, Ashburn, VA 20148","
letswim.com","
(703) 717-3411",39.0355759,-77.471906,private swim lessons for kids,20164,
Potomac+Lakes+Pool,"
20670 Fernbank Ct, Potomac Falls, VA 20165","
cascadesva.com","
(703) 421-9820",39.0355614,-77.471906,aquatic center for kids,20164,
Lowes+Island+Community+Center,"
47620 Saulty Dr, Sterling, VA 20165","
cascadesva.com","
(703) 406-0820",39.0446259,-77.4241119,aquatic center for kids,20164,
Ashburn+Village+Lakes+Swimming+Pool,"
44078 Cheltenham Cir, Ashburn, VA 20147","
ashburnvillage.org","
(703) 723-7910",39.0310172,-77.5496954,aquatic center for kids,20164,
North+Shore+Pool+%28Reston+Association%29,"
44078 Cheltenham Cir, Ashburn, VA 20147","
ashburnvillage.org","
(703) 723-7910",39.0310172,-77.5496954,aquatic center for kids,20164,
Great+Falls+Chase+Recreation+Center,"
44078 Cheltenham Cir, Ashburn, VA 20147","
ashburnvillage.org","
(703) 723-7910",39.0310172,-77.5496954,aquatic center for kids,20164,
Volcano+Island+Waterpark,"
20015 Volcano Island Dr, Sterling, VA 20165","
volcanoislandwaterpark.com","
(703) 430-7683",39.060398,-77.4606248,aquatic center for kids,20164,
Countryside+Lindenwood+Pool,"
100 Lindenwood Ct, Sterling, VA 20165","
countryside-va.com","
(703) 430-9827",39.060398,-77.4606248,aquatic center for kids,20164,
Lake+Newport+Pool+%28Reston+Association%29,"
11601 Lake Newport Rd, Reston, VA 20194","
reston.org","
(703) 467-0694",38.9758622,-77.4207585,aquatic center for kids,20164,
Countryside+ +Parkway+Community+Pool,"
46020 Algonkian Pkwy, Sterling, VA 20165","
countryside-va.com","
(703) 430-9818",39.0549195,-77.4785726,aquatic center for kids,20164,
Sterling+Community+Center,"
120 Enterprise St, Sterling, VA 20164","
loudoun.gov","
(703) 430-9480",38.9989471,-77.4743167,aquatic center for kids,20164,
Sugarland+Run+Hoa+Swimming+Pool,"
120 Enterprise St, Sterling, VA 20164","
loudoun.gov","
(703) 430-9480",38.9989471,-77.4743167,aquatic center for kids,20164,
Autumnwood+Pool,"
11950 Walnut Br Rd, Reston, VA 20194","
reston.org","
(703) 467-0903",38.9756519,-77.4304348,aquatic center for kids,20164,
North+Hills+Pool+%28Reston+Association%29,"
11950 Walnut Br Rd, Reston, VA 20194","
reston.org","
(703) 467-0903",38.9756519,-77.4304348,aquatic center for kids,20164,
Countryside+%7C+Cromwell+Pool,"
3 Edds Ln, Sterling, VA 20165","
countryside-va.com","
(703) 430-9858",39.0419952,-77.4846701,aquatic center for kids,20164,
Claude+Moore+Community+Center,"
46111 Loudoun Park Ln, Sterling, VA 20164","
loudoun.gov","
(571) 258-3500",39.0419952,-77.4846701,aquatic center for kids,20164,
Quarterpath+Trace+Community+Center,"
46111 Loudoun Park Ln, Sterling, VA 20164","
loudoun.gov","
(571) 258-3500",39.0419952,-77.4846701,aquatic center for kids,20164,
Hiddenbrook+Swim+%26+Tennis+Club,"
1508-A Sadlers Wells Dr, Herndon, VA 20170","
hiddenbrookhomes.org","
(703) 437-9736",38.9939331,-77.4594914,youth swim team,20164,
Ashburn+Farm+Windmill+Pool,"
21400 Windmill Dr, Ashburn, VA 20147","
ashburnfarmassociation.org","
(703) 729-9739",39.0330638,-77.7874331,kids swimming lessons,20166,
Ashburn+Village+Mills+Pool,,,,39.0328319,-77.7874339,indoor swim lessons for kids,20166,
Southern+Walk+Clubhouse+And+Pool,"
43081 Village Dr, Ashburn, VA 20148","
broadlandshoa.org","
(571) 223-1331",39.0328319,-77.7874339,indoor swim lessons for kids,20166,
Ashburn+Recreation+%26+Community+Center,"
21105 Coopers Hawk Dr, Ashburn, VA 20148","
loudoun.gov","
(571) 627-4999",39.0328319,-77.7874339,indoor swim lessons for kids,20166,
Breezyhill+Pool,"
21105 Coopers Hawk Dr, Ashburn, VA 20148","
loudoun.gov","
(571) 627-4999",39.0328319,-77.7874339,indoor swim lessons for kids,20166,
Onelife+Fitness+ +Brambleton,"
42365 Soave Dr, Brambleton, VA 20148","
onelifefitness.com","
(703) 774-9500",39.0328319,-77.7874339,indoor swim lessons for kids,20166,
Dogwood+Pool+%28Reston+Association%29,"
42365 Soave Dr, Brambleton, VA 20148","
onelifefitness.com","
(703) 774-9500",39.0328319,-77.7874339,indoor swim lessons for kids,20166,
Brambleton+Corner+Clubhouse+%26+Pool,"
42365 Soave Dr, Brambleton, VA 20148","
onelifefitness.com","
(703) 774-9500",39.0328319,-77.7874339,indoor swim lessons for kids,20166,
Lakes+Community+Center,"
44078 Cheltenham Cir, Ashburn, VA 20147","
ashburnvillage.org",,39.0323681,-77.7874356,youth swimming programs,20166,
