name,address,website,phone_number,latitude,longitude,keyword,searched_zipcode,category
Dave+%26+Buster%27S,"
Fair Oaks Mall 11958 U, Fairfax, VA 22033","
daveandbusters.com","
(703) 259-4050",38.8731994,-77.9492568,kids swimming lessons,22035,
Fairfax+County+Community+%26+Rec,"
Herrity Building, 12011 Government Center Pkwy # 1050, Fairfax, VA 22035","
fairfaxcounty.gov",,38.8731994,-77.9492568,kids swimming lessons,22035,
La+Fitness,"
11220 James Swart Cir, Fairfax, VA 22030","
lafitness.com","
(703) 502-8422",38.8731994,-77.9492568,kids swimming lessons,22035,
Baby+Toddler+%26+Preschool+Land,"
10400 Fairfax Village Dr, Fairfax, VA 22031","
babytoddlerpreschool.com","
(703) 279-7188",38.8731994,-77.9492568,kids swimming lessons,22035,
Jim+Scott+%28Providence%29+Community+Center,"
3001 Vaden Dr, Fairfax, VA 22031","
fairfaxcounty.gov","
(703) 865-0520",38.8731994,-77.9492568,kids swimming lessons,22035,
Safesplash+Swim+School+ +Sterling,"
21800 Towncenter Plz, Sterling, VA 20164","
safesplash.com","
(703) 214-7281",38.8731994,-77.9492568,kids swimming lessons,22035,
Silver+Knights+Chess+Academy,"
10300 Eaton Pl Suite 440, Fairfax, VA 22030","
chessacademy.com","
(703) 574-2070",38.8731994,-77.9492568,kids swimming lessons,22035,
The+Swim+Farm+Llc,"
1325 S Dinwiddie St, Arlington, VA 22204","
theswimfarm.com","
(703) 424-4551",38.8731994,-77.9492568,kids swimming lessons,22035,
Hayfield+Farm+Swim+Club,"
7820 Hayfield Rd, Alexandria, VA 22315","
hayfieldpool.com","
(703) 971-9837",38.8731994,-77.9492568,kids swimming lessons,22035,
Merrifield+Garden+Center,"
12101 US-29, Fairfax, VA 22030","
merrifieldgardencenter.com","
(703) 968-9600",38.8731994,-77.9492568,kids swimming lessons,22035,
Kohl%27S,"
12551 Fair Lakes Cir, Fairfax, VA 22033","
kohls.com","
(703) 802-8063",38.8731994,-77.9492568,kids swimming lessons,22035,
Country+Club+Of+Fairfax,"
5110 Ox Rd, Fairfax, VA 22030","
ccfairfax.org","
(703) 273-3100",38.8392054,-77.4546121,youth swimming programs,22035,
Osa+Martial+Arts Fairfax+City,"
3848 Blenheim Blvd, Fairfax, VA 22030","
osamartialartsfederation.com","
(703) 935-9100",38.8392054,-77.4546121,youth swimming programs,22035,
Streamline+Swim+Club,"
13115 Wren Hollow Ln, Fairfax, VA 22033",,"
(703) 927-6195",38.855183,-77.5453533,youth swimming programs,22035,
Edsall+Park+Swim+Club+Inc,"
5505 Montgomery St, Springfield, VA 22151","
edsallparkswimclub.com","
(703) 941-1609",38.8022991,-77.3223792,youth swimming programs,22035,
Safesplash+Swim+School+ +Alexandria+ +Kingstowne,"
5508 Franconia Rd, Alexandria, VA 22310","
safesplash.com","
(703) 665-1800",38.8022412,-77.3223794,water safety classes for kids,22035,
Safesplash+Swim+School+ +Chantilly,"
13985 Metrotech Dr, Chantilly, VA 20151","
safesplash.com","
(703) 952-8366",38.8953508,-77.5727636,water safety classes for kids,22035,
Minnie+Howard+Aquatics+Facility,"
3795 W Braddock Rd, Alexandria, VA 22302","
alexandriava.gov","
(703) 746-5479",38.8280204,-77.2393283,aquatic center for kids,22035,
Oaks+Community+Center,"
5708 Oak Leather Dr, Burke, VA 22015",,"
(703) 250-9827",38.7957298,-77.4620824,aquatic center for kids,22035,
Twinbrook+Community+Pool,"
9628 Boyett Ct, Fairfax, VA 22032",,"
(703) 323-5091",38.7957298,-77.4620824,aquatic center for kids,22035,
Commons+Community+Center,"
5701 Roberts Pkwy, Burke, VA 22015","
fairfaxcounty.gov","
(703) 978-2928",38.7957298,-77.4620824,aquatic center for kids,22035,
Woods+Community+Center,"
10100 Wards Grove Cir, Burke, VA 22015",,"
(703) 250-5402",38.7957298,-77.4620824,aquatic center for kids,22035,
Parkfairfax+Pool+A,"
1117 Martha Custis Dr, Alexandria, VA 22302","
parkfairfax.info",,38.8425272,-77.2227227,aquatic center for kids,22035,
George+Washington+Rec+Center,"
8426 Old Mt Vernon Rd, Alexandria, VA 22309","
fairfaxcounty.gov","
(703) 780-8894",38.7288404,-77.2424149,aquatic center for kids,22035,
Sequoia+Farms+Pool,"
5562 Sequoia Farms Dr, Centreville, VA 20120","
sequoiafarms.com","
(703) 803-9641",38.8522834,-78.0195744,swim academy for kids,22035,
Old+Keene+Mill+Swim+%26+Racquet+Club,"
9534 Orion Ct, Burke, VA 22015","
okmpool.com","
(703) 455-1312",38.8522834,-78.0195744,swim academy for kids,22035,
Kiwi+Academy,"
9534 Orion Ct, Burke, VA 22015","
okmpool.com","
(703) 455-1312",38.8522834,-78.0195744,swim academy for kids,22035,
Pinecrest+Swim+%26+Tennis+Club,"
12515 Pinecrest Rd, Herndon, VA 20171","
pinecrest20171.com","
(703) 860-8027",38.8522834,-78.0195744,swim academy for kids,22035,
Metro+Swim+Shop,"
11215 Lee Hwy Service Rd suite k, Fairfax, VA 22030","
metroswimshop.com","
(703) 865-4230",38.850129,-77.4784222,youth swim team,22035,
Hunter+Mill+Swim+%26+Racquet+Club,"
10339 Brittenford Dr, Vienna, VA 22182","
hmsrc.org","
(703) 262-0033",38.942627,-77.451256,youth swim team,22035,
Parliament+Pool+Association,"
8510 Parliament Dr, Springfield, VA 22151","
parliament-pool.com","
(703) 978-5522",38.8065414,-77.3825225,youth swim team,22035,
Canterbury+Woods+Swim+Club,"
5101 Southampton Dr, Annandale, VA 22003","
canterburywoodspool.com","
(703) 323-1646",38.8065414,-77.3825225,youth swim team,22035,
The+Fish,"
1340 Old Chain Bridge Rd, McLean, VA 22101","
teamunify.com","
(703) 870-8664",38.9379993,-77.3205282,youth swim team,22035,
Highlands+Swim+%26+Tennis+Club,"
1515 Bryan Branch Rd, McLean, VA 22101","
highlandsswim.org","
(703) 821-9893",38.9379993,-77.3205282,youth swim team,22035,
Hydroscape+Pools,"
1515 Bryan Branch Rd, McLean, VA 22101","
hydroscape-pools.com","
(703) 843-8090",38.9379993,-77.3205282,youth swim team,22035,
Potomac+Marlins,"
3210 King St, Alexandria, VA 22302","
potomacmarlins.com","
(703) 820-7946",38.8231903,-77.2274863,youth swim team,22035,
Exurb+Fitness,"
10201 Main St, Fairfax, VA 22030","
exurbfitness.com","
(703) 934-6677",38.8231903,-77.2274863,youth swim team,22035,
Bar T+At+Wood+Acres+Elementary+School,"
5800 Cromwell Dr, Bethesda, MD 20816","
bar-t.com","
(301) 366-6869",38.8574742,-77.4738784,kids swimming lessons,22037,
Annandale+Swim+%26+Tennis+Club,"
7530 Little River Turnpike, Annandale, VA 22003","
ast22003.org","
(703) 354-4272",38.8574742,-77.4738784,kids swimming lessons,22037,
Holmes+Run+Acres+Recreation+Association,"
3451 Gallows Rd, Falls Church, VA 22042","
holmesrunpool.org","
(703) 560-2750",38.8574742,-77.4738784,kids swimming lessons,22037,
Pozez+Jcc+Early+Childhood+Learning+Center,"
8900 Little River Turnpike, Fairfax, VA 22031","
thej.org","
(703) 537-3086",38.8574742,-77.4738784,kids swimming lessons,22037,
A1+Swimming,"
7510 Maple Ave, Takoma Park, MD 20912","
aonesportscoaching.com","
(800) 503-3029",38.9822809,-77.2977863,kids swimming lessons,22037,
Little+Falls+Swimming+Club,"
5205 Little Falls Dr, Bethesda, MD 20816","
littlefallsswimmingclub.com","
(301) 718-2469",38.9820491,-77.2977871,indoor swim lessons for kids,22037,
Swimlabs+Montgomery+County,"
353 Muddy Branch Rd, Gaithersburg, MD 20878","
swimlabs.com","
(240) 801-4518",39.1282912,-77.4959061,indoor swim lessons for kids,22037,
Fins+Swimming,"
Swim Club, Rockville, MD 20852","
finsswimming.com","
(301) 841-6099",39.1282912,-77.4959061,indoor swim lessons for kids,22037,
Kids+First+Swim+School+ +Bethesda,"
4888 Boiling Brook Pkwy, Rockville, MD 20852","
kidsfirstswimschools.com","
(301) 984-7946",39.1282912,-77.4959061,indoor swim lessons for kids,22037,
Bar+T+Inc,"
100 Tschiffely Square Rd, Gaithersburg, MD 20878","
bar-t.com","
(301) 417-0486",39.1280591,-77.4959069,swimming classes for kids,22037,
Letswim+At+One+Loudoun+Community+Center+Pool,"
44605 Russell Branch Pkwy, Ashburn, VA 20147","
letswim.com","
(703) 717-3411",39.0486973,-78.6104019,youth swimming programs,22037,
La+Fitness,"
8190 Strawberry Ln, Falls Church, VA 22042","
lafitness.com","
(571) 423-0155",39.0486973,-78.6104019,youth swimming programs,22037,
Splash+Swimming,"
16125 Clarkes Gap Rd, Waterford, VA 20197","
splashswimming.us","
(412) 478-5996",39.0486973,-78.6104019,youth swimming programs,22037,
Letswim+At+Brambleton+Community+Center+Pool,"
42645 Regal Wood Dr, Brambleton, VA 20148","
letswim.com","
(703) 717-3411",39.0486973,-78.6104019,youth swimming programs,22037,
Letswim+At+Hartland,"
41245 Hartland House Ln, Aldie, VA 20105","
letswim.com","
(703) 717-3411",39.0486973,-78.6104019,youth swimming programs,22037,
Letswim+At+Willowsford+Sycamore+House,"
23506 Founders Drive, Ashburn, VA 20148","
letswim.com","
(703) 717-3411",39.0486973,-78.6104019,youth swimming programs,22037,
Merritt+Academy,"
9211 Arlington Blvd, Fairfax, VA 22031","
merrittacademy.org","
(703) 273-8000",39.0486973,-78.6104019,youth swimming programs,22037,
Hidden+Oaks+Nature+Center,"
7701 Royce St, Annandale, VA 22003","
fairfaxcounty.gov","
(703) 941-1065",39.0486973,-78.6104019,youth swimming programs,22037,
Master+Kicks+Martial+Arts,"
7251 Arlington Blvd, Falls Church, VA 22042","
sites.google.com","
(703) 560-7243",39.0486973,-78.6104019,youth swimming programs,22037,
Sharkey%27S+Cuts+For+For+Kids+ +Falls+Church+Va,"
7395 Lee Hwy Suite D, Falls Church, VA 22042","
sharkeyscutsforkidsfallschurch.com","
(571) 378-0038",39.0486973,-78.6104019,youth swimming programs,22037,
Unique,"
2956 Gallows Rd, Falls Church, VA 22042","
stores.savers.com","
(703) 992-6560",39.0486973,-78.6104019,youth swimming programs,22037,
Letswim+At+Dominion+Valley+Cc+Athletic+Center,"
5350 Tournament Dr, Haymarket, VA 20169","
letswim.com","
(703) 717-3411",39.0486973,-78.6104019,youth swimming programs,22037,
Weaquatics+Swim+Lessons+ +Brambleton,"
42365 Soave Dr, Brambleton, VA 20148","
weaquatics.com","
(202) 656-8423",39.0486973,-78.6104019,youth swimming programs,22037,
British+Swim+School+Of+Patapsco+Valley,,"
britishswimschool.com","
(410) 695-6200",39.0629899,-78.0287275,youth swimming programs,22037,
British+Swim+School+Of+North+Washington+D.C.+ +Capital+Suburbs,,"
britishswimschool.com","
(202) 988-3825",39.0629899,-78.0287275,youth swimming programs,22037,
Expressions+Music+Academy,"
7857 Heritage Dr Suite 220, Annandale, VA 22003","
expressionsmusicacademy.com","
(248) 773-8364",39.0629899,-78.0287275,youth swimming programs,22037,
Brookland+Swim+Academy,"
125 Michigan Ave NE, Washington, DC 20017","
brooklandswimacademy.com","
(202) 413-5964",39.0629899,-78.0287275,youth swimming programs,22037,
Eakin+Community+Park,"
8515 Tobin Rd, Annandale, VA 22003","
fairfaxcounty.gov",,39.0629899,-78.0287275,youth swimming programs,22037,
"You+Can+Learn+To+Swim,+Llc",,"
youcanlearntoswim.com","
(336) 794-6637",39.0629899,-78.0287275,youth swimming programs,22037,
Target,"
2905 District Ave Ste 400, Fairfax, VA 22031","
target.com","
(571) 533-3751",39.0629899,-78.0287275,youth swimming programs,22037,
Valley+Swimteam+Phoenix+Llc,"
200 Academy Dr, Front Royal, VA 22630",,"
(540) 465-9430",38.9229322,-79.3521023,youth swimming programs,22037,
Dmv+Young+Swimmers,,"
instagram.com",,38.804821,-78.390531,youth swimming programs,22037,
Glory+Days+Grill,"
3059 Nutley St, Fairfax, VA 22031","
glorydaysgrill.com","
(703) 204-0900",38.804821,-78.390531,youth swimming programs,22037,
Goldfish+Swim+School+ +Gaithersburg,"
801 Center Point Way, Gaithersburg, MD 20878","
goldfishswimschool.com","
(301) 417-5183",39.121924,-77.5242834,water safety classes for kids,22037,
Goldfish+Swim+School+ +Rockville,,"
goldfishswimschool.com","
(301) 640-5592",39.121924,-77.5242834,water safety classes for kids,22037,
Leslie%27S+Pool+Supplies,"
412 Maple Ave E Ste 1, Vienna, VA 22180","
lesliespool.com","
(703) 938-4753",38.9083393,-77.5457217,water safety classes for kids,22037,
Capital+Splash+Swim+Academy,"
1921 8th St NW, Washington, DC 20001","
capitalsplash.org","
(202) 455-5633",38.91633,-77.3110484,water safety classes for kids,22037,
"Super,+Awesome+%26+Amazing","
6805 Industrial Rd, Springfield, VA 22151","
superawesomeandamazing.com","
(703) 705-9548",38.7970275,-77.4682863,water safety classes for kids,22037,
Signal+Bay+Waterpark,"
9300 Signal View Dr, Manassas Park, VA 20111","
manassasparkcommunitycenter.com","
(703) 335-8872",38.754503,-77.7292101,water safety classes for kids,22037,
Haven+Grappling+Academy,"
2929 Eskridge Rd STE C, Fairfax, VA 22031","
havengrappling.com","
(571) 213-8151",38.8717123,-77.5196611,water safety classes for kids,22037,
British+Swim+School+Of+Cloppers+Mill+Village+%E2%80%93+Germantown,"
18050 Mateny Rd, Germantown, MD 20874","
britishswimschool.com","
(833) 486-3250",39.1485767,-77.5624448,water safety classes for kids,22037,
Sport+Fair+Inc,"
5010 Langston Blvd., Arlington, VA 22207","
sportfairusa.com","
(703) 524-9500",38.8961695,-77.4179205,water safety classes for kids,22037,
Weaquatics,"
901 6th St SW, Washington, DC 20024","
weaquatics.com","
(202) 656-8423",38.8961695,-77.4179205,water safety classes for kids,22037,
Tysons+Training+%26+Technology+Center+%28T3%29,"
2055 Chain Bridge Rd, Tysons, VA 22182","
vatire.com","
(855) 425-3677",38.8961695,-77.4179205,water safety classes for kids,22037,
British+Swim+School+Of+Central+Montgomery+County,,"
britishswimschool.com","
(833) 486-3250",39.466939,-76.6907096,water safety classes for kids,22037,
British+Swim+School+At+Rockville+At+College+Plaza,"
15120 Frederick Rd, Rockville, MD 20850","
britishswimschool.com","
(833) 486-3250",39.103555,-77.4461805,water safety classes for kids,22037,
Diventures,"
1007A Ruritan Circle, Sterling, VA 20164","
shorturl.at","
(703) 421-3483",39.0058817,-77.716049,water safety classes for kids,22037,
The+Goddard+School+Of+Chantilly+ +Westfields,"
5001 Westone Plz, Chantilly, VA 20151","
goddardschool.com","
(703) 378-4088",39.0058817,-77.716049,water safety classes for kids,22037,
Stringfellow+Road+Kindercare,"
4216 Stringfellow Rd, Chantilly, VA 20151","
kindercare.com","
(703) 817-0430",39.0058817,-77.716049,water safety classes for kids,22037,
Exxon,"
12306 Lee Jackson Memorial Hwy Service Rd, Fairfax, VA 22033","
exxon.com","
(703) 385-1222",39.0058817,-77.716049,water safety classes for kids,22037,
Freedom+Scuba+Corp.,"
7550 Thomas Grant Dr, Alexandria, VA 22315","
freedom-scuba.com","
(202) 743-4412",38.7519555,-77.4580493,water safety classes for kids,22037,
Safesplash+Swim+School+ +Ellicott+City,"
8450 Baltimore National Pike Suite 145, Ellicott City, MD 21043","
safesplash.com","
(410) 618-3932",39.2868239,-77.0951601,water safety classes for kids,22037,
Happy+Hours+Child+Care+Center,"
325 Nutley St NW, Vienna, VA 22180",,"
(703) 281-6618",38.8990631,-77.5653259,water safety classes for kids,22037,
My+Baby+Steps+Academy+Little+River+Turn+Pike,"
7010 Little River Turnpike, Annandale, VA 22003","
mybabystepsacademy.com","
(703) 927-5589",38.8990631,-77.5653259,water safety classes for kids,22037,
Petsmart,"
12971 Fair Lakes Pkwy, Fairfax, VA 22033","
petsmart.com","
(703) 802-1027",38.8990631,-77.5653259,water safety classes for kids,22037,
Vertex+Labs+Academy+ +Ninja+Warrior+And+Stem+Northern+Virginia,"
7406b Lockport Pl, Lorton, VA 22079","
vla.ninja","
(571) 488-4639",38.8990631,-77.5653259,water safety classes for kids,22037,
Michaels,"
Pan Am Shopping Center, 3089A Nutley St, Fairfax, VA 22031","
locations.michaels.com","
(703) 698-9810",38.8990631,-77.5653259,water safety classes for kids,22037,
Rising+Stars+Day+School,"
3005 Dower House Dr, Herndon, VA 20171","
risingstarsdayschool.com","
(703) 264-9078",38.8990631,-77.5653259,water safety classes for kids,22037,
Weaquatics+Swim+Lessons+ +Trinity,"
125 Michigan Ave NE, Washington, DC 20017","
weaquatics.com","
(202) 656-8423",38.9268037,-77.293647,water safety classes for kids,22037,
Legitswim+Llc,"
1775 Eye ST NW Suite 1150, Washington, DC 20006",,"
(865) 365-7946",38.9268037,-77.293647,water safety classes for kids,22037,
Scuba+Professional+Education+Dive+School,"
Elizabeth Building Arcade, 4601 N Park Ave C-13, Chevy Chase, MD 20815","
scubaedu.com","
(301) 657-2266",38.9268037,-77.293647,water safety classes for kids,22037,
Everythingswim,,"
everythingswimco.lpages.co","
(202) 827-6571",38.926572,-77.2936478,private swim lessons for kids,22037,
Little+Rocky+Run+Pool+3,"
Stonefield Dr, Clifton, VA 20124","
littlerockyrunhoa.org",,38.812717,-77.712088,aquatic center for kids,22037,
Takoma+Aquatic+Center,"
300 Van Buren St NW, Washington, DC 20012","
dpr.dc.gov","
(202) 576-9284",38.9683456,-77.3062728,aquatic center for kids,22037,
Leis+Center,"
7423 Camp Alger Ave, Falls Church, VA 22042","
fcps.edu","
(703) 208-7900",38.8573773,-77.4903109,aquatic center for kids,22037,
Brambleton+Community+Center+Swimming+Pool,"
Brambleton, VA 20148","
brambletonhoa.com",,38.9846151,-77.8128467,aquatic center for kids,22037,
Deanwood+Aquatic+Center,"
1350 49th St NE, Washington, DC 20019","
dpr.dc.gov","
(202) 671-3078",38.9083448,-77.2213122,aquatic center for kids,22037,
Germantown+Indoor+Swim+Center,"
18000 Central Park Cir, Boyds, MD 20841","
montgomerycountymd.gov","
(240) 777-6830",39.151059,-77.5937582,aquatic center for kids,22037,
Little+River+Commons+Swimming+Pool,"
42251 Heathman Pl, Chantilly, VA 20152",,,38.9201945,-77.8292504,aquatic center for kids,22037,
Fairlington+Mews+Pool,"
4639 36th St S, Arlington, VA 22206","
fairlingtonmews.org","
(703) 379-7665",38.8335109,-77.3815556,aquatic center for kids,22037,
Kennedy+Shriver+Aquatic+Center,"
5900 Executive Blvd, Rockville, MD 20852","
montgomerycountymd.gov","
(240) 777-8070",39.0463103,-77.4069745,aquatic center for kids,22037,
High+Point+Pool+Inc,"
6840 Woodland Dr, Falls Church, VA 22046","
highpointpool-fc.com","
(703) 241-9386",39.0460784,-77.4069753,swim academy for kids,22037,
Fairfax+Ice+Arena,"
3779 Pickett Road, Fairfax, VA 22031","
fairfaxicearena.com","
(703) 323-1132",38.8706961,-77.4774167,kids swimming lessons,22038,
Halo+Fitness+Experience,"
10400 Premier Ct suite e, Burke, VA 22015","
halofitnessexperience.com","
(571) 655-5554",38.8706961,-77.4774167,kids swimming lessons,22038,
Best+Before+And+After School+%26+Camps Osa+Martial+Arts+%28In+Fairfax+City+And+Vienna%29,"
3848 Blenheim Blvd, Fairfax, VA 22030","
best-after-school-program.com","
(703) 935-9100",38.8706961,-77.4774167,kids swimming lessons,22038,
Sacc+And+Daycare+Alternative,"
3848 Blenheim Blvd, Fairfax, VA 22030","
best-after-school-program.com","
(703) 935-9100",38.8706961,-77.4774167,kids swimming lessons,22038,
Revolution+Darts+%26+Billiards,"
9687 Fairfax Blvd, Fairfax, VA 22030","
therevolutiondartsandbilliards.com","
(703) 385-7529",38.8702329,-77.4774184,swimming classes for kids,22038,
Army+Navy+Country+Club+ +Fairfax,"
3315 Blenheim Blvd, Fairfax, VA 22030","
ancc.org","
(703) 359-5825",38.8700012,-77.4774192,youth swimming programs,22038,
Safesplash+Swim+School+ +Columbia+Heights,"
3100 14th St NW, Washington, DC 20010","
safesplash.com","
(202) 888-9954",38.9291348,-77.3213169,water safety classes for kids,22038,
Kaizen+Mma+Fairfax,"
3950 University Dr Unit 103, Fairfax, VA 22030","
kzmma.com","
(703) 426-5425",38.8471156,-77.5934401,water safety classes for kids,22038,
Optimum+Sports+And+Fitness,"
4465 Brookfield Corporate Dr STE 106, Chantilly, VA 20151","
optimumsnf.com","
(703) 378-4200",38.8471156,-77.5934401,water safety classes for kids,22038,
Petco,"
10708 Fairfax Blvd, Fairfax, VA 22030","
stores.petco.com","
(703) 352-3300",38.8823299,-77.7315136,water safety classes for kids,22038,
Ourisman+Kia+Of+Fairfax,"
10601 Fairfax Blvd, Fairfax, VA 22030","
ourismankiafairfax.com","
(703) 934-8877",38.8823299,-77.7315136,water safety classes for kids,22038,
Trek+Bicycle,"
10937 Fairfax Blvd, Fairfax, VA 22030","
trekbikes.com","
(703) 591-2200",38.8823299,-77.7315136,water safety classes for kids,22038,
Nova+Strong+Personal+Training+%26+Fitness,"
3170 Draper Dr Unit 9, Fairfax, VA 22031","
getnovastrong.com","
(703) 552-5464",38.8662787,-77.5703208,private swim lessons for kids,22038,
Fauquier+Swim+Club,"
7440 Mill House Ln, Warrenton, VA 20187","
fauquierswimclub.com","
(540) 347-9719",38.7272455,-78.0603477,private swim lessons for kids,22038,
Macy%27S,"
11901L Fair Oaks Mall, Fairfax, VA 22033","
macys.com","
(571) 432-2200",38.8619355,-77.6484855,private swim lessons for kids,22038,
Closed+ +British+Swim+School+Of+Courtyard+Marriott+ +Dunn+Loring%2Fvienna,"
2722 Gallows Rd, Vienna, VA 22180","
britishswimschool.com","
(833) 486-3250",38.8619355,-77.6484855,private swim lessons for kids,22038,
Lake+Ridge+Community+Swim+Club,"
12640 Harbor Dr, Woodbridge, VA 22192","
swimlakeridge.com","
(703) 490-5658",38.8617039,-77.6484863,aquatic center for kids,22038,
A.V.+Symington+Aquatics+Center,"
80 Ida Lee Dr NW, Leesburg, VA 20176","
leesburgva.gov","
(703) 779-5390",39.1264242,-77.8536574,aquatic center for kids,22038,
Saratoga+Recreation+Group,"
8070 Edinburgh Dr, Springfield, VA 22153","
saratogapoolva.com","
(703) 455-5400",38.7390585,-77.5048666,aquatic center for kids,22038,
Ocean+Dunes+Waterpark,"
6060 Wilson Blvd, Arlington, VA 22205","
novaparks.com","
(703) 534-3437",38.7390585,-77.5048666,aquatic center for kids,22038,
Great+Falls+Swim+And+Tennis,"
761 Walker Rd, Great Falls, VA 22066","
gfsandt.com","
(703) 759-3299",38.994729,-77.5753471,youth swim team,22038,
Princeton+Woods+Swim+%26+Racquet,"
17000 Naples Ln, Dumfries, VA 22026",,"
(703) 221-7269",38.583091,-77.6036661,youth swim team,22038,
Hammerzone+Sports,"
9709 Fairfax Blvd, Fairfax, VA 22030","
hammerzonesports.com","
(571) 307-5888",38.8626467,-77.5659567,youth swim team,22038,
Sapt:+Strength+And+Performance+Training,"
3170 Draper Dr Unit 9-10, Fairfax, VA 22031","
saptstrength.com","
(703) 865-8010",38.8626467,-77.5659567,youth swim team,22038,
Village+West+Pool,"
7008 Elkton Dr, Springfield, VA 22152","
villagewestpool.com","
(703) 451-9886",38.7853018,-77.4944156,kids swimming lessons,22039,
Cottontail+Swim+And+Racquet+Club,"
7000 Cottontail Ct, Springfield, VA 22153","
wildapricot.org","
(703) 455-7665",38.7853018,-77.4944156,kids swimming lessons,22039,
Laurel+Hill+Community+Center,"
8380 Laurel Crest Dr, Lorton, VA 22079","
laurel-hill.org","
(703) 493-8961",38.7853018,-77.4944156,kids swimming lessons,22039,
Onelife+Fitness+ +Burke,"
9250 Old Keene Mill Rd, Burke, VA 22015","
onelifefitness.com","
(703) 455-5433",38.7853018,-77.4944156,kids swimming lessons,22039,
Danbury+Forest+Community+Pool,"
5450 Danbury Forest Dr, Springfield, VA 22151","
danburyforest.org","
(703) 323-0280",38.7853018,-77.4944156,kids swimming lessons,22039,
Parrotfish+Swim+School,"
13570 Lynn St, Woodbridge, VA 22191","
parrotfishswimschool.com","
(703) 999-0196",38.7853018,-77.4944156,kids swimming lessons,22039,
Daventry+Community+Pool,"
7801 Painted Daisy Dr, West Springfield, VA 22152",,"
(703) 440-1186",38.7850703,-77.4944164,indoor swim lessons for kids,22039,
A+Plus+Tennis,"
6001 Burke Commons Rd, Burke, VA 22015","
aplustennisva.net","
(703) 250-2078",38.7850703,-77.4944164,indoor swim lessons for kids,22039,
Reids+Prospect Swimming+Pool,"
12700 Stone Lined Cir, Woodbridge, VA 22192",,"
(571) 285-1288",38.6796719,-77.634271,indoor swim lessons for kids,22039,
Birchdale+Recreation+Center,"
14730 Birchdale Ave, Dale City, VA 22193","
pwcva.gov","
(703) 670-5178",38.6796719,-77.634271,indoor swim lessons for kids,22039,
Hidden+Pond+Nature+Center,"
8511 Greeley Blvd, West Springfield, VA 22152","
fairfaxcounty.gov","
(703) 451-9588",38.6796719,-77.634271,indoor swim lessons for kids,22039,
"Angels+Home+Daycare+Fairfax,+Fairfax+Station,+Burke,+Lorton,+West+Springfeild","
7775 Clifton Rd, Fairfax Station, VA 22039","
angelsdaycarenow.com","
(703) 789-5626",38.6794406,-77.6342718,swimming classes for kids,22039,
Rolling+Valley+Swim+And+Tennis+Club,"
7019 Ashbury Dr, Springfield, VA 22152","
rvstc.org","
(703) 912-4842",38.6794406,-77.6342718,swimming classes for kids,22039,
Ponds+Community+Center+%281345%29,"
9837 Burke Pond Ln, Burke, VA 22015","
burkecentreweb.com","
(703) 250-2734",38.6792093,-77.6342727,youth swimming programs,22039,
Rolling+Forest+Recreation+Association,"
7011 Flax St, Springfield, VA 22152","
rfpool.com","
(703) 569-1472",38.6792093,-77.6342727,youth swimming programs,22039,
A+Plus+Fitness,"
6001 Burke Commons Rd, Burke, VA 22015","
calendly.com","
(703) 774-5562",38.6792093,-77.6342727,youth swimming programs,22039,
Sharron+Baucom+Dale+City+Recreation+Center,"
14300 Minnieville Rd, Dale City, VA 22193","
pwcva.gov","
(703) 792-8650",38.6792093,-77.6342727,youth swimming programs,22039,
Burke+Lake,"
Virginia 22039",,,38.678978,-77.6342735,water safety classes for kids,22039,
Waterworks+Waterpark,"
5301 Dale Blvd, Dale City, VA 22193","
waterworkswaterpark.com","
(703) 792-8415",38.678978,-77.6342735,water safety classes for kids,22039,
Pirate%27S+Cove+Waterpark,"
6501 Pohick Bay Dr, Lorton, VA 22079","
novaparks.com","
(703) 339-6102",38.6718132,-77.4573827,water safety classes for kids,22039,
The+Timbers+Community+Pool,"
6011 Timber Hollow Ln, West Springfield, VA 22152","
timbers-hoa.org",,38.6713507,-77.4573844,aquatic center for kids,22039,
Landsdowne+Community+Pool,"
ON, 8000 Morning View Ln, Alexandria, VA 22315","
landsdowne.org","
(703) 541-5130",38.6713507,-77.4573844,aquatic center for kids,22039,
River+Falls+Pool,"
Lake Ridge, VA 22192",,,38.7005148,-77.6263019,aquatic center for kids,22039,
Walden+Glen+Swim+%26+Racquet+Club,"
6126 Harmon Pl, West Springfield, VA 22152","
waldenglenpool.org","
(703) 451-9503",38.7002835,-77.6263027,swim academy for kids,22039,
Saratoga+Stingrays,"
8070 Edinburgh Dr, Springfield, VA 22153","
saratogastingrays.com","
(703) 455-5400",38.6998208,-77.6263044,youth swim team,22039,
Glen+Forest+Community+Pool,"
3300 Kaywood Pl, Falls Church, VA 22041","
gfcpool.org","
(703) 379-4228",38.7581901,-77.3100503,kids swimming lessons,22041,
Sleepy+Hollow+Bath+%26+Racquet+%28Shbr%29,"
3516 Sleepy Hollow Rd, Falls Church, VA 22044","
shbr.org","
(703) 241-9731",38.847084,-77.2474594,youth swimming programs,22041,
Arlington+Forest+Club,"
5401 N Carlin Springs Rd, Arlington, VA 22203","
arlingtonforestclub.org","
(703) 527-1782",38.8716278,-77.1974487,youth swimming programs,22041,
Dominion+Hills+Area+Recreation,"
6000 Wilson Blvd, Arlington, VA 22205","
dominionhills.org","
(703) 533-7550",38.8716278,-77.1974487,youth swimming programs,22041,
